Q380,Q169,Q259,Q355,Q112,Q98,Q1,Q55,Q424,Q385,Q78,Q194,Q273,Q256,Q216,Q279,Q245,Q496,Q495,Q321,Q99,Q233,Q488,Q258,Q174,Q314,Q57,Q359,Q198,Q101,Q64,Q105,Q72,Q457,Q3,Q476,Q37,Q20,Q229,Q261,Q347,Q466,Q368,Q7,Q405,Q83,Q465,Q485,Q378,Q286,Q416,Q231,Q232,Q223,Q215,Q334,Q316,Q135,Q218,Q104,Q263,Q335,Q177,Q238,Q87,Q61,Q26,Q451,Q325,Q230,Q45,Q293,Q404,Q246,Q257,Q338,Q358,Q160,Q213,Q69,Q15,Q289,Q267,Q474,Q462,Q326,Q448,Q157,Q219,Q93,Q137,Q363,Q119,Q374,Q412,Q417,Q161,Q8,Q478,Q164,Q200,Q147,Q162,Q336,Q435,Q111,Q89,Q272,Q353,Q40,Q66,Q351,Q65,Q235,Q377,Q323,Q479,Q348,Q418,Q382,Q469,Q155,Q455,Q453,Q409,Q29,Q333,Q143,Q127,Q239,Q362,Q429,Q387,Q33,Q47,Q470,Q158,Q369,Q5,Q128,Q50,Q217,Q247,Q473,Q262,Q301,Q38,Q234,Q332,Q133,Q252,Q208,Q210,Q4,Q266,Q179,Q110,Q207,Q123,Q260,Q294,Q129,Q170,Q192,Q84,Q17,Q226,Q341,Q284,Q329,Q297,Q401,Q443,Q131,Q187,Q313,Q52,Q236,Q62,Q97,Q251,Q30,Q140,Q46,Q82,Q271,Q287,Q447,Q268,Q317,Q366,Q254,Q398,Q126,Q383,Q379,Q44,Q388,Q175,Q331,Q394,Q11,Q302,Q42,Q437,Q56,Q117,Q349,Q419,Q472,Q498,Q481,Q420,Q197,Q189,Q402,Q430,Q395,Q24,Q415,Q428,Q58,Q343,Q146,Q180,Q346,Q79,Q494,Q330,Q356,Q361,Q108,Q269,Q171,Q106,Q184,Q214,Q319,Q176,Q23,Q456,Q191,Q172,Q148,Q144,Q188,Q396,Q452,Q311,Q299,Q10,Q244,Q209,Q85,Q298,Q459,Q122,Q163,Q467,Q203,Q186,Q63,Q370,Q471,Q403,Q345,Q274,Q292,Q118,Q480,Q291,Q300,Q493,Q6,Q477,Q201,Q397,Q138,Q248,Q384,Q103,Q168,Q400,Q94,Q312,Q309,Q281,Q96,Q206,Q411,Q142,Q386,Q250,Q2,Q308,Q39,Q204,Q364,Q182,Q449,Q422,Q21,Q389,Q426,Q28,Q407,Q211,Q399,Q371,Q304,Q391,Q288,Q307,Q53,Q159,Q150,Q224,Q352,Q107,Q41,Q91,Q32,Q88,Q151,Q16,Q54,Q242,Q255,Q375,Q116,Q446,Q425,Q276,Q13,Q222,Q227,Q285,Q432,Q225,Q482,Q305,Q454,Q166,Q95,Q22,Q327,Q275,Q350,Q74,Q71,Q18,Q152,Q154,Q322,Q149,Q463,Q0,Q136,Q167,Q414,Q183,Q360,Q442,Q67,Q202,Q12,Q36,Q109,Q220,Q491,Q440,Q195,Q441,Q134,Q376,Q253,Q328,Q438,Q43,Q14,Q324,Q92,Q77,Q113,Q196,Q165,Q381,Q421,Q357,Q185,Q390,Q367,Q296,Q290,Q73,Q75,Q199,Q173,Q439,Q283,Q354,Q68,Q240,Q25,Q60,Q365,Q413,Q48,Q51,Q153,Q156,Q193,Q59,Q130,Q141,Q90,Q34,Q115,Q145,Q464,Q410,Q190,Q49,Q433,Q318,Q306,Q228,Q434,Q406,Q490,Q458,Q265,Q344,Q86,Q444,Q337,Q315,Q423,Q124,Q372,Q320,Q484,Q125,Q270,Q460,Q408,Q264,Q19,Q132,Q205,Q280,Q486,Q492,Q295,Q102,Q499,Q450,Q76,Q121,Q9,Q342,Q221,Q489,Q282,Q80,Q392,Q178,Q468,Q277,Q241,Q114,Q35,Q100,Q436,Q431,Q340,Q487,Q81,Q181,Q497,Q139,Q212,Q31,Q483,Q278,Q393,Q339,Q475,Q27,Q303,Q249,Q427,Q445,Q310,Q461,Q120,Q237,Q70,Q373,Q243
user1913233789,,15,95,47,26,17,,37,26,,81,4,7,42,,,,13,,75,55,,51,49,2,,,,,35,,,,18,,84,96,,90,38,92,,61,24,16,31,,19,48,18,4,,16,,,99,31,75,79,45,10,63,,,52,,75,89,,9,55,23,44,92,6,,,21,79,76,,87,,,83,,79,27,36,29,17,,50,33,59,11,,,67,,57,85,57,,,,94,88,80,32,48,56,,47,,,,78,,22,78,31,7,20,55,53,22,100,20,77,,,,75,1,86,,44,,54,11,,45,92,,,26,,95,38,47,,,67,48,11,,,,52,31,,51,72,40,54,42,2,82,41,7,7,43,50,63,73,93,90,55,,2,81,,96,25,48,30,,52,56,74,95,,,,58,3,7,43,,,84,6,,42,93,,,99,44,,42,,,46,90,,,57,7,63,,46,,64,,99,86,,,35,8,47,,,,,11,,97,,62,50,,84,,23,62,37,93,0,27,53,54,46,,,89,,,,39,87,,,63,,91,,,,,,,,18,22,,,,85,2,15,,59,13,49,25,97,14,,,,62,57,,,37,16,69,68,5,96,51,17,53,,,8,,8,,48,51,47,78,,7,77,72,56,20,35,82,,87,2,95,20,,,27,76,64,,,,59,,,14,86,60,,40,,48,77,,,,,,,15,,52,78,,24,92,,10,18,,15,,,29,31,,19,,95,34,49,72,80,81,69,,78,,1,,,,57,28,71,87,,8,12,76,52,,25,100,32,65,75,,87,78,,0,47,55,,56,,18,98,,,93,58,,2,18,81,,26,14,84,,7,,5,89,62,59,91,5,88,99,22,,,82,,28,67,89,76,77,85,88,83,92,1,,59,69,,6,,,80,60,,88,40,25,,,,53,45,26,5,83,51,,14,25,,54,74,26,,82,51,93,8,35,8,72,,,1,83,,88,46,32,,,16
user2516204223,24,37,,96,28,97,88,,,,57,70,,100,43,43,36,25,91,45,29,11,,,71,81,39,49,,77,,87,,24,87,56,6,50,,84,,47,,56,,,77,,,57,32,40,65,36,62,87,8,,,,,,,1,45,,48,,,,35,37,74,36,,,,24,11,87,43,,61,46,39,8,,,,16,96,,,,87,39,,25,92,,,80,84,,16,53,5,,,9,,98,85,27,,,,69,,,,,73,32,38,35,,1,17,6,,62,,0,,51,23,,,0,89,62,13,51,,,19,74,22,74,92,,47,44,81,91,0,73,29,,,,17,82,,73,19,16,,51,18,5,,,8,,,91,21,19,22,0,83,,20,40,83,,,,,84,54,,5,21,86,96,5,,,90,69,10,,79,,,89,36,,93,,58,52,,46,36,,56,100,,,21,54,,,78,,21,1,,81,9,,15,32,74,,77,,53,40,65,50,85,,79,3,,57,,43,,,88,,24,,,36,3,76,,25,,,,68,,75,51,97,,89,,22,11,62,1,56,40,6,40,,41,30,30,73,,97,,27,21,,12,,53,,,,8,72,,76,78,16,37,84,63,5,,22,,55,60,97,,30,7,12,71,98,78,66,98,,54,,42,38,34,63,,32,48,,0,36,0,49,21,51,55,53,8,98,22,,,64,52,8,78,,,,32,22,,97,76,56,38,26,10,,90,13,,49,14,92,,84,70,,1,100,90,57,86,,38,,1,84,38,23,4,22,38,81,68,,,16,32,22,83,,,50,94,63,,,,34,,95,67,,,,30,37,55,81,57,100,84,77,65,50,37,19,87,,,7,86,71,71,,,,66,,26,89,,93,85,49,,51,55,65,70,55,66,43,86,,,,17,,41,,31,16,,28,81,,,38,57,63,49,8,,70,7,24,19,37,12,,49,61,1,5,91,55,24,,,,39,14,35,14,35,15,11,77,
user3414450796,,,,39,,9,34,9,,,,63,41,,,67,7,42,,,42,,,56,,,25,40,8,24,25,66,90,,100,28,57,94,35,44,76,,,0,17,49,,53,,28,32,9,72,5,54,,,83,11,35,52,27,,50,,,58,3,,25,48,,,14,11,24,35,47,40,,47,66,7,49,67,37,100,37,,34,78,37,,35,82,45,,,,27,36,,,,19,27,,,21,20,27,60,,10,32,62,,82,14,97,,28,12,16,10,59,71,80,,,79,68,64,81,,,73,100,,,76,56,64,,,,40,94,,,,40,30,,71,43,,,76,85,82,52,25,12,,,10,,,7,72,,47,78,50,57,68,17,75,,85,2,10,0,,,,12,,25,97,16,58,54,60,,,0,60,9,3,8,55,91,1,48,26,58,38,99,88,89,41,75,5,58,,61,,61,,,52,24,76,83,,,,6,0,27,,,,31,5,,17,,,92,87,66,,,46,,,42,,95,50,,,15,,94,29,30,76,48,,62,,63,,46,,77,79,34,15,91,77,,41,26,2,85,16,,42,,,,51,,,,29,44,17,88,58,21,25,37,37,21,,10,79,,63,,36,68,28,,44,55,,16,81,48,37,12,,,47,73,33,25,,95,25,18,,77,35,23,32,66,,82,52,,49,81,56,55,89,42,90,2,64,35,45,49,2,,55,,93,,,,15,75,,73,51,,,90,14,94,41,,85,,13,48,23,,77,48,27,81,2,48,35,,39,,85,,47,44,,,47,28,3,,87,,,96,25,93,9,86,,32,,6,66,74,62,46,99,,85,82,16,44,72,66,60,86,,45,,,9,95,,,54,,,3,53,76,,30,10,,74,,30,10,24,45,,,8,,60,22,,15,64,30,,47,,29,,36,32,,20,,,21,,,23,58,68,75,,66,79,64,31,,29,44,,,,31,,,,32,76,,,,76,,,84,,
user2884248617,26,67,,27,,1,87,,75,,,,88,3,48,48,29,38,,40,83,,66,6,,40,,,,90,,,,60,74,,65,64,,,,76,,,69,25,41,85,85,45,93,65,37,,61,0,65,49,64,,99,93,86,90,79,61,,81,75,100,26,5,,,48,,43,,85,87,49,,,11,89,82,7,59,23,47,40,90,21,,,85,58,37,84,57,91,82,25,,,99,,94,66,9,1,,37,88,95,12,,33,51,93,59,14,,82,,67,84,41,21,18,78,92,,57,,97,0,,95,22,,13,95,67,11,,,23,,37,48,,79,0,93,,,15,96,68,,,59,15,83,66,,,,3,10,14,81,65,91,,97,30,22,,50,,,,,75,,70,,39,14,,,51,30,,,41,99,97,88,72,84,39,64,46,15,26,7,75,41,,93,30,,61,24,,50,98,,93,,,,,26,,,9,,99,32,49,,55,19,,67,53,,,,39,,,74,63,23,72,,,91,,,43,94,24,,,,,,,78,43,,,63,0,99,15,,28,33,67,,41,43,4,,65,33,4,64,,55,24,47,72,81,,,98,,,55,,77,96,26,31,4,,,,27,52,84,5,,39,67,35,30,14,28,,22,44,53,,49,99,78,,17,92,,96,33,,66,70,,,59,,79,64,,97,83,64,37,65,96,,,12,31,79,,,24,56,95,62,,95,,48,73,,81,62,74,92,84,,,4,35,11,,58,72,37,,42,66,29,12,83,46,54,,78,23,,89,,7,,3,75,,,22,,,,65,66,,,10,46,,38,22,,9,41,70,,,,8,,7,39,5,,13,,0,47,,92,,31,31,67,60,64,20,,1,,59,,98,60,,55,27,,13,,8,,,,,59,28,,,50,91,44,71,62,51,17,,42,,,21,21,74,,58,61,35,97,,,32,5,,87,,,63,77,56,90,48,21,21,88,70,91,,11,,75
user3795865829,47,29,,50,47,,23,47,,4,,72,27,39,,84,90,65,38,40,40,,,,,2,,50,77,95,27,0,70,,18,57,37,52,5,,4,15,,43,100,2,94,69,25,77,49,8,77,8,81,81,26,,,74,61,18,16,65,,64,,,99,28,,,,100,39,56,20,87,,31,,,53,46,,56,,4,4,98,59,82,7,2,47,54,,99,83,89,,51,,,36,44,95,20,8,92,80,15,,23,21,33,40,,44,80,70,86,,13,99,,75,,29,98,45,59,,,85,,,,,,4,87,82,89,40,93,,55,43,27,,,78,4,75,39,90,40,89,26,,,85,100,63,63,73,,84,43,74,95,46,95,82,,77,,,96,,3,94,95,35,19,,,,77,4,81,,12,62,12,93,,,51,,65,43,84,,100,3,,94,62,57,54,,24,,51,90,94,65,36,,78,,,3,29,61,26,93,,61,36,11,24,41,82,,,7,11,,,,46,59,,93,3,,,35,,,51,11,,15,24,30,81,31,72,92,89,100,85,42,,,1,92,21,6,92,33,45,,40,88,69,36,,,34,,26,79,63,,95,34,97,,,91,43,,91,24,,72,9,39,11,,58,,39,23,61,31,,,,20,55,,,58,45,24,78,95,,7,25,,82,98,54,63,7,93,21,73,,67,63,72,,55,17,,,11,70,,22,16,,6,,10,43,74,,8,20,80,45,,17,79,42,57,,,33,,78,59,30,74,,94,99,20,90,,62,,75,49,27,80,,,30,34,64,,54,,90,,61,97,99,49,89,13,65,94,59,67,,65,76,34,,11,,57,43,22,16,79,,55,6,,88,85,11,74,22,60,79,,74,43,,11,,,,3,42,,0,,,57,76,,9,,,24,20,10,95,99,,,60,,52,95,56,9,38,52,85,59,95,29,90,1,95,,6,,43,21,6,,,73,74,,22,,,6,41,1,66,70,46,97,18,77,,50,35,,91,60,15
user4203589270,100,88,49,,,,52,,,3,,,52,59,,,,60,50,,42,,91,96,36,77,,14,,69,73,,33,76,28,,12,16,,42,34,,50,17,,17,43,2,77,99,,75,,26,,53,39,,17,42,63,56,87,61,2,96,84,58,42,7,48,58,1,5,,83,,,42,32,24,62,50,23,43,,24,45,,25,90,71,40,79,64,13,48,57,80,98,63,1,11,59,33,43,33,86,97,98,21,70,56,,30,20,,77,13,,24,72,47,86,69,,,70,64,8,,45,56,13,4,,71,,69,97,17,,43,45,,,36,17,3,55,66,59,29,84,90,,,98,,62,40,9,70,,,29,,54,73,3,,28,67,87,,,79,9,5,13,29,,90,51,15,,4,5,,40,2,53,96,,30,66,90,,,58,61,,,15,20,,86,91,,,61,43,30,51,36,68,49,,22,,,,21,,94,71,72,63,9,27,34,,20,59,53,70,,77,53,,35,61,73,27,54,41,16,,25,,,66,,47,,83,56,2,87,53,91,65,77,55,78,1,92,43,52,69,,,85,83,,24,49,85,31,16,,6,,18,52,25,70,2,76,74,,92,12,,97,8,37,91,13,,98,66,,99,77,68,58,,14,87,30,83,49,75,13,73,77,84,,71,,,81,,4,62,33,,36,2,35,,3,55,,28,89,,76,59,,81,9,,11,89,,,68,,58,84,,27,87,,,35,100,,68,88,22,73,47,56,2,,31,26,56,,88,,2,40,,,43,89,92,,,,25,,96,9,77,50,100,98,,17,34,21,,17,60,90,68,67,83,,,46,55,,,,64,4,,,,,,,17,43,18,66,83,44,83,,56,64,92,38,22,81,1,,8,13,65,,4,77,,3,13,65,96,,,60,11,,63,56,86,85,63,21,,,,,85,52,64,100,96,20,27,22,21,87,97,,59,39,,,51,,13,,75,20,70,,72,97,,94,95,,65,39,,,97,,58,62,77,86
user1423383764,21,72,,,,,60,80,85,45,99,,,31,63,66,52,13,23,,,60,,97,,,74,,15,52,20,27,,98,,24,85,,,,,,,38,60,57,71,72,53,,48,94,44,97,39,39,93,74,4,1,,,,,,93,71,45,,13,59,56,80,61,97,54,1,,31,59,62,59,69,23,59,,,,12,9,98,29,31,,16,94,,48,66,43,,,,,35,6,56,,66,,35,84,49,78,52,89,1,17,24,,,31,73,51,78,76,76,15,26,5,29,40,,15,48,,,,66,98,76,97,,82,,65,32,8,74,9,,56,90,,45,,22,,,95,45,10,,19,80,50,14,40,,44,9,67,,58,2,85,35,1,40,,21,,,,81,6,,47,96,47,47,80,,,,,97,86,,25,15,,,62,82,,28,,,,,,29,,21,52,,,,,1,,9,,,20,59,9,52,,59,,92,97,,65,21,42,,37,36,95,82,48,2,82,,,13,,65,46,90,42,55,49,39,,,33,,3,32,,,2,,,1,16,72,16,61,,75,,24,77,99,46,47,80,,,,14,,,13,80,47,28,,,36,51,,,4,,12,33,25,84,66,,,88,79,97,99,,23,59,,63,69,30,85,40,,25,,44,94,,53,23,,,65,3,,74,,38,51,55,17,14,48,16,40,56,11,66,17,75,24,,68,78,64,,100,76,62,,,78,75,,,100,14,,61,,,61,39,,81,30,,66,,19,33,62,47,,75,74,85,47,,,47,,,24,77,100,,82,43,26,16,10,52,75,55,54,,7,70,,,,,20,,97,,62,2,,34,70,,40,91,88,,,13,59,0,,,86,25,,20,93,87,,45,4,63,93,78,,12,7,64,75,76,,19,,64,27,48,,61,,1,,12,98,,98,17,91,15,88,2,30,45,,27,,69,16,95,59,57,66,82,,12,41,,99,,65,82,,67,14,3,39,9,,26,60,63,84
user3636841930,,,78,67,23,,24,77,63,,27,92,52,41,33,43,,2,,38,37,36,,31,,,86,6,12,64,24,81,20,87,34,20,38,75,95,91,15,,,,46,20,38,,47,100,44,45,65,43,31,,,2,12,73,78,79,100,,50,18,62,73,50,45,33,85,,,51,,,13,15,26,89,81,87,78,73,,20,51,83,44,,80,,,9,1,,50,,24,,94,,,29,84,,12,6,,71,,,,,,18,4,85,,,45,,7,76,79,59,,58,30,,,99,3,23,64,65,,19,28,83,,58,88,13,,98,,50,,,,13,,,10,,,25,,53,49,,,64,,,30,11,54,28,14,79,48,37,,51,23,76,48,38,,93,,88,74,51,58,,45,25,70,48,,,41,0,17,,,,74,,57,25,38,,81,92,87,37,,,13,12,,21,94,,42,65,66,75,74,97,54,27,,,77,32,95,4,80,26,,,19,51,84,24,26,56,,38,74,,,,,,54,,28,59,29,,26,30,69,55,76,,,72,69,100,29,78,82,0,3,5,,42,97,81,,88,50,86,,34,75,46,,,1,39,84,12,77,26,,15,12,28,,28,95,79,7,49,,,,86,45,6,31,61,64,95,77,40,0,17,,34,62,15,27,68,,,7,,73,92,75,63,76,85,12,,78,3,1,8,0,35,,,,,33,,75,68,100,78,,87,47,90,60,,47,23,,,36,45,29,,95,79,26,,,24,48,,71,99,68,46,26,,72,88,34,52,8,50,40,3,13,,,33,22,47,62,96,97,47,2,13,97,44,70,,,,31,69,65,,11,97,,,71,1,,74,56,41,38,,38,93,21,,56,,18,65,37,,,98,,,40,,,82,81,,52,,,,39,98,91,59,83,,31,56,,14,37,96,,41,9,,13,1,44,,,5,,90,34,13,,,33,,56,,,35,41,,,,90,55,90,,,45,,66,,81,,7,53,98,94,50,69
user4230440570,43,70,53,,76,87,,,,29,,50,26,76,5,,82,30,28,97,94,10,98,16,70,,,42,,,22,78,58,16,,8,32,8,40,67,88,64,34,,79,,,82,,40,,,29,,82,,86,,,,,54,,,34,,42,,,1,16,44,,,5,,,29,84,,46,42,,48,36,,,,55,,75,26,96,,,90,20,98,14,9,64,,90,92,46,100,83,70,22,18,52,9,39,37,18,63,98,,,91,,24,,1,56,29,71,100,50,92,42,7,58,13,95,48,,92,,62,55,,,,97,8,,11,96,96,23,53,,66,59,77,64,,,46,,45,64,,34,81,40,81,44,58,,31,67,67,71,8,,37,,,54,,81,9,,88,,25,5,,,3,4,51,61,95,,13,63,55,15,12,,51,17,,78,85,,76,21,78,51,26,41,52,37,63,59,,,12,69,70,10,76,59,89,88,74,,40,47,,36,5,,34,,70,83,,31,62,,,31,36,0,98,62,23,46,87,78,2,15,96,,45,,,56,,57,11,23,,100,20,46,47,5,58,32,94,,74,65,,22,89,51,4,62,,43,73,,66,4,,59,,52,37,74,,,9,,14,87,73,91,,,,12,60,33,,45,,3,68,29,5,85,32,,50,2,25,81,4,64,,71,,57,34,37,71,15,0,79,,,88,15,11,,10,83,,5,10,20,46,80,80,6,69,85,39,95,98,62,61,,56,12,86,43,42,,7,96,37,,10,70,78,4,,1,,81,49,94,,93,45,,96,98,,,11,76,47,,7,6,42,,,76,36,65,,29,68,50,,51,,,78,,34,70,,35,49,,79,68,,17,,94,74,20,43,11,0,53,44,,83,,24,91,,53,92,33,88,,77,86,95,,13,94,31,,91,,81,60,81,61,50,,,67,84,,,,,89,,59,,,87,100,6,74,,69,,38,98,86,89,27,,,8,66,,79,,30,,,20,53,45,91,7,,,,34
user2417059049,7,52,,,,90,67,,80,,51,44,,,79,,63,30,15,49,57,20,,4,,71,73,73,92,19,57,,79,49,56,17,,10,,96,71,100,14,41,,90,26,1,88,9,30,87,,39,,92,57,,,,57,,81,17,33,91,52,0,58,,12,42,,51,93,,67,39,,,34,34,99,51,14,39,85,12,73,28,53,74,63,,97,79,90,,,91,,60,,68,81,4,,59,61,21,44,49,,,,,44,36,72,54,,68,53,26,93,32,,62,22,78,67,70,85,,,50,,57,,36,81,70,91,100,56,82,,,92,96,11,83,75,,,70,,52,28,99,81,28,29,96,1,,,17,38,3,,70,44,,,37,,2,,,81,,56,7,42,,32,97,,,1,9,47,57,94,,,85,39,,73,75,24,96,94,12,75,13,64,,77,59,,1,,,,33,56,76,54,41,24,54,,36,51,74,,,,63,,9,95,84,,33,79,,,52,,66,6,47,,,86,,,29,93,81,71,,89,82,100,72,58,35,,,52,,,89,,25,,78,85,44,55,94,,37,,35,,92,,94,54,47,18,,,65,49,56,34,11,17,71,15,82,89,14,2,97,8,68,52,,60,29,21,69,,72,84,,17,74,,65,59,45,,42,94,,33,,45,100,42,77,64,,32,100,,1,64,,51,28,26,,69,30,9,,81,45,24,,,43,82,,,,97,34,98,,,,31,47,,,34,74,98,19,58,65,17,55,56,77,91,,96,81,16,66,,86,85,,27,,,55,49,,50,,44,53,,11,,24,,,85,90,7,51,47,,,21,16,88,97,,,86,71,,,,,6,39,,34,34,,82,,3,67,,,64,7,,29,69,,77,,12,,80,21,56,,,,38,100,72,41,,5,45,0,11,99,,0,67,,,,54,7,100,16,73,27,37,99,17,31,37,73,,,,5,,,30,,78,,61,3,24,67,,,21,,,27,91,8,39
user836882831,81,2,22,,12,78,71,10,56,14,85,,,59,,,93,90,85,34,,9,,46,62,31,31,,94,58,82,20,6,94,13,33,,84,95,,14,,9,,,,15,41,,49,49,38,51,,,77,34,92,74,94,86,,61,,58,,,,56,62,98,48,,,98,63,93,,16,,,,63,,17,54,58,,,27,68,51,58,71,,3,70,81,,,,,30,57,36,20,60,,46,80,82,67,78,,50,53,56,38,44,89,,,,11,,53,19,,99,36,54,,,22,87,,14,10,94,,2,,,,84,,,8,,13,14,79,,4,48,,28,,,,,73,6,,20,19,,95,12,28,79,,80,50,,42,11,,62,,98,31,93,9,,55,21,7,62,42,,15,44,44,,43,18,32,87,,,5,38,28,1,38,,,,19,32,67,0,,2,,79,,87,18,45,77,59,99,25,,,,57,49,13,84,,,29,,82,,40,1,,5,47,10,24,83,100,1,,,20,83,,18,12,0,36,18,13,,5,82,90,2,63,98,61,,50,62,,39,84,,59,45,50,61,61,91,19,,62,58,5,91,81,,24,,,,74,37,53,83,,43,,48,,27,40,85,51,80,77,48,40,11,,,42,,,66,,,47,,68,23,16,30,70,37,89,34,,,42,19,40,22,39,,94,1,98,,,,32,26,,,,78,,43,,37,85,,,,,43,,,39,32,77,41,14,50,45,,32,20,98,,0,76,77,81,,69,,,43,64,97,21,,,,63,,,44,29,1,,,19,71,94,,76,4,12,44,,,85,50,69,,,38,9,,,69,68,54,,100,9,,28,96,100,,,,100,,59,,97,57,,6,,17,79,42,,11,87,,89,44,64,85,11,,63,78,,,,73,77,80,,,59,52,26,1,,80,84,,,,,55,79,69,,72,,,,97,24,,66,,,,66,38,,80,45,91,21,,,31,1,,,44,51
user2074850296,8,,41,,74,,11,,33,12,60,72,,47,47,,57,86,22,3,34,7,65,,78,71,3,,63,77,45,42,38,99,18,,60,,36,69,,,50,72,26,37,,,21,,,,94,,,94,56,35,60,14,1,,93,9,,64,,2,12,,,,64,52,68,90,,85,16,10,20,23,,81,72,,,30,,79,,,37,80,19,95,,26,41,,58,93,13,31,28,,31,91,,60,66,,,,,83,54,17,93,64,17,45,,39,,18,22,31,72,39,20,83,27,28,82,43,,89,,51,19,,30,,,,59,46,26,27,41,80,97,,30,,67,71,20,27,,31,89,34,,,,20,,20,70,,,80,67,9,93,,99,64,20,,83,47,,,,22,24,87,19,0,,,2,99,,,85,35,,,,,70,69,2,71,,35,94,,54,,51,65,82,,8,,85,5,99,96,73,1,,50,,27,72,,4,38,56,76,9,87,,,,6,,14,65,53,58,57,18,60,66,,4,44,,,60,39,14,,,41,14,96,58,,63,,57,87,35,50,42,37,,33,64,58,64,66,8,,7,8,,77,70,3,30,,51,,94,92,15,100,,,70,,,4,,12,74,93,55,12,51,32,64,4,92,26,89,70,44,80,59,,53,100,68,,85,12,46,43,,,5,,,54,46,77,,,,31,51,2,,23,,,37,2,,33,62,38,80,63,,61,14,,,,86,6,59,45,47,96,,35,20,53,84,26,,,53,,39,,27,90,,10,36,,,,,,85,100,78,,,60,,,69,35,,54,,,,,51,,,,26,12,0,88,58,82,17,35,81,,,28,14,,,,92,62,,,,77,53,54,,70,59,11,,2,7,83,35,28,4,41,54,98,84,72,41,,92,,84,86,25,,,,,30,64,49,44,82,,,34,,5,7,94,56,,19,48,,73,47,10,,44,,44,54,38,38,,70,,43,82,33,83,80,65,81,56,32,34,99
user1320099951,63,97,44,30,,,,77,,28,,85,,53,,16,,83,,39,99,3,2,19,,,,4,,25,76,56,45,90,55,40,30,92,50,,57,42,97,96,78,56,38,,13,2,,43,62,14,,,85,74,27,97,,,,37,45,82,15,,,,,,,51,,56,95,86,,75,,76,100,13,100,,27,18,13,7,,71,29,85,94,85,11,,,23,,99,73,92,10,,,,100,,5,44,22,,99,14,55,5,55,53,70,16,,100,,,57,75,61,,,52,12,100,,,61,7,4,59,,74,,,90,,56,35,,83,79,20,,87,8,60,69,93,68,81,,27,60,,81,,0,38,63,,,63,95,58,60,32,8,,25,,63,63,,75,54,75,,,98,,58,80,36,80,94,67,91,23,,,,99,,93,,73,64,,43,,49,58,28,,,91,12,8,,36,,96,2,,,46,8,32,1,10,100,,86,68,87,44,,57,31,10,3,,93,,,79,49,11,76,,5,75,33,28,24,,31,94,75,,69,,48,78,,32,45,,,,,93,,67,83,18,24,,28,69,36,,99,90,74,,,6,,,54,,81,,83,,17,58,,,12,41,,91,22,,42,26,,,56,,64,73,27,25,14,91,68,57,55,64,15,59,66,0,1,38,90,49,73,9,83,40,,40,41,,61,83,97,,,17,,68,,,11,,95,26,8,38,,46,38,,,21,76,5,,61,56,69,36,55,20,48,12,59,,,47,62,,,49,,16,6,,11,14,67,,70,23,52,93,,95,84,3,46,48,29,91,25,22,57,77,100,,,,,72,,,,,,,87,73,36,31,,36,,35,3,60,,76,,,,17,30,,35,23,,,72,,75,,30,9,70,43,71,77,89,6,2,63,94,30,68,49,,,,,94,25,,,28,,77,58,30,6,,39,7,24,67,,,73,38,,54,,66,3,30,27,,64,68,15,21,,,,41,,46,12,,7,20
user1629539642,13,83,,91,5,85,58,,12,,73,71,46,7,27,41,10,,46,26,90,51,35,99,,,94,,19,88,6,99,17,77,99,48,99,44,,56,40,77,,30,90,,46,93,82,94,62,,,,5,78,21,76,52,,28,,15,83,,36,,38,80,,,60,,,75,70,0,,16,71,9,80,,,82,77,86,72,,,28,,22,,75,19,52,98,66,61,70,9,36,63,,,,,56,,,59,37,73,6,75,,62,,64,,,,55,,10,1,,,96,33,,,63,,77,98,100,100,46,,,54,,,,53,15,46,42,,,,41,25,,,76,,66,,58,3,46,75,23,8,20,,59,,64,45,49,,54,,30,37,,20,9,26,85,1,57,37,,25,74,14,11,45,,,92,,59,1,80,56,80,,65,,19,,100,55,46,56,,75,47,,,,45,47,,,,,,94,74,49,65,,22,,,27,55,14,46,83,43,7,19,5,29,6,,29,0,94,,,67,87,,59,75,100,99,17,,,3,64,44,33,60,79,,47,,53,99,,78,71,75,61,82,65,7,51,,,,67,8,47,98,55,34,,12,14,70,,4,,15,,7,37,99,37,,98,23,16,,58,84,88,97,,15,70,33,,33,,,,,,44,,54,45,95,4,89,,58,79,33,31,84,,92,,23,85,,45,100,,46,85,22,54,36,2,,71,86,58,,,79,25,80,91,,88,3,33,,51,,,33,37,75,95,,,,47,2,,60,80,85,4,99,78,17,2,,,,,97,64,59,47,21,93,,67,66,75,72,,34,91,74,,56,14,,60,36,45,83,43,6,,,97,,30,7,44,28,,79,81,91,79,,,,24,45,30,,91,47,,41,71,79,,0,49,,,42,59,,,3,1,85,74,,50,1,42,,28,,,34,37,,95,62,,63,72,47,,22,,,54,72,,,2,,48,17,,,44,,67,92,3,34,0,18,69,20,47,15,38,,,
