Q317,Q353,Q246,Q288,Q466,Q184,Q26,Q455,Q84,Q213,Q256,Q47,Q137,Q130,Q478,Q41,Q444,Q80,Q219,Q15,Q39,Q1,Q472,Q412,Q170,Q117,Q22,Q86,Q448,Q312,Q55,Q162,Q409,Q91,Q269,Q18,Q71,Q442,Q365,Q369,Q445,Q214,Q351,Q319,Q433,Q337,Q453,Q457,Q79,Q32,Q493,Q200,Q46,Q231,Q328,Q129,Q372,Q20,Q451,Q452,Q465,Q295,Q384,Q76,Q136,Q423,Q441,Q496,Q92,Q221,Q343,Q14,Q350,Q180,Q279,Q99,Q128,Q172,Q254,Q488,Q106,Q108,Q60,Q164,Q464,Q436,Q320,Q418,Q253,Q202,Q229,Q177,Q73,Q152,Q64,Q143,Q171,Q154,Q396,Q334,Q341,Q401,Q225,Q124,Q383,Q303,Q265,Q285,Q283,Q313,Q408,Q284,Q310,Q52,Q37,Q98,Q167,Q244,Q29,Q121,Q263,Q127,Q339,Q483,Q48,Q325,Q299,Q16,Q450,Q382,Q207,Q251,Q223,Q33,Q101,Q447,Q3,Q149,Q218,Q489,Q148,Q327,Q473,Q134,Q275,Q25,Q368,Q388,Q414,Q357,Q332,Q356,Q45,Q404,Q462,Q463,Q305,Q179,Q403,Q178,Q210,Q138,Q34,Q17,Q407,Q426,Q355,Q103,Q243,Q0,Q140,Q227,Q446,Q480,Q429,Q392,Q461,Q371,Q380,Q476,Q131,Q176,Q390,Q239,Q467,Q359,Q298,Q226,Q249,Q120,Q195,Q323,Q282,Q281,Q439,Q306,Q208,Q456,Q484,Q78,Q97,Q237,Q460,Q421,Q393,Q142,Q411,Q190,Q391,Q11,Q233,Q315,Q287,Q66,Q74,Q118,Q274,Q422,Q27,Q89,Q316,Q398,Q166,Q212,Q30,Q264,Q370,Q308,Q50,Q175,Q67,Q133,Q419,Q468,Q198,Q201,Q257,Q54,Q59,Q151,Q340,Q155,Q338,Q36,Q471,Q163,Q23,Q6,Q19,Q107,Q354,Q438,Q141,Q492,Q376,Q399,Q95,Q235,Q182,Q385,Q300,Q112,Q379,Q83,Q410,Q232,Q314,Q420,Q115,Q111,Q266,Q236,Q5,Q193,Q470,Q49,Q90,Q387,Q293,Q345,Q427,Q203,Q161,Q125,Q292,Q304,Q241,Q31,Q487,Q123,Q126,Q204,Q196,Q96,Q286,Q82,Q344,Q375,Q405,Q434,Q61,Q199,Q248,Q114,Q280,Q497,Q301,Q234,Q290,Q324,Q482,Q363,Q358,Q477,Q459,Q145,Q24,Q168,Q273,Q159,Q402,Q486,Q268,Q230,Q449,Q57,Q432,Q361,Q498,Q8,Q437,Q100,Q132,Q395,Q156,Q406,Q187,Q173,Q335,Q217,Q272,Q216,Q44,Q7,Q116,Q435,Q294,Q425,Q443,Q475,Q220,Q276,Q261,Q88,Q68,Q147,Q260,Q191,Q70,Q119,Q255,Q499,Q259,Q21,Q183,Q240,Q291,Q13,Q415,Q485,Q247,Q329,Q122,Q352,Q53,Q206,Q224,Q364,Q296,Q40,Q242,Q197,Q238,Q330,Q289,Q397,Q491,Q65,Q326,Q189,Q413,Q150,Q188,Q333,Q228,Q374,Q192,Q331,Q262,Q185,Q69,Q307,Q169,Q63,Q222,Q360,Q342,Q347,Q458,Q252,Q186,Q144,Q494,Q113,Q336,Q2,Q157,Q302,Q381,Q394,Q417,Q454,Q431,Q43,Q490,Q245,Q270,Q362,Q38,Q146,Q87,Q42,Q174,Q209,Q428,Q153,Q94,Q135,Q75,Q378,Q424,Q479,Q481,Q62,Q104,Q495,Q250,Q271,Q109,Q267,Q9,Q85,Q12,Q81,Q309,Q440,Q416,Q258,Q373,Q430,Q349,Q346,Q389,Q165,Q158,Q105,Q56,Q72,Q93,Q400,Q181,Q377,Q205,Q35,Q139,Q348,Q321,Q469,Q110,Q215,Q277,Q160,Q322,Q311,Q58,Q51,Q318,Q102,Q278,Q474,Q211,Q4,Q297,Q77,Q194,Q367,Q366,Q10,Q386,Q28
user2697197474,62,51,,,65,25,1,51,,10,88,52,,59,42,96,,,16,,29,99,26,71,95,35,7,28,66,,7,75,33,,53,77,48,80,,85,75,76,20,35,59,70,4,,,,,,25,68,90,100,,,85,26,68,,71,41,,20,81,76,87,96,12,47,,32,38,13,65,,72,39,11,,,,,,84,,77,53,69,,17,,19,0,,,,6,,80,89,,,13,17,,81,79,,78,83,0,59,28,94,,88,77,25,43,76,64,17,45,24,79,53,,3,12,69,96,,68,,61,,24,98,20,,,6,17,77,90,23,12,92,78,,59,,79,22,79,31,0,,33,,5,78,72,,,60,54,75,3,49,13,44,41,54,,65,76,,29,13,4,67,99,64,47,93,18,21,,51,11,47,8,27,23,90,,39,11,5,71,38,98,84,58,,,24,21,71,,68,,4,,7,58,35,47,58,77,88,48,1,19,52,62,,4,98,59,39,3,60,93,68,94,94,92,55,42,92,,,93,2,72,26,79,79,0,,93,89,21,,,,16,86,76,91,28,74,82,,25,56,1,92,,,11,,4,20,,64,,,97,,98,,,,76,13,80,5,,,95,10,0,32,87,,75,34,66,94,,,,94,,,53,,44,39,58,78,,,,83,60,55,64,,36,82,82,,71,49,92,,44,2,,9,39,,74,79,10,4,92,74,65,,,30,19,4,9,,,28,,96,,78,2,,75,72,,97,28,27,70,48,38,,48,15,,33,66,,33,,13,32,19,,15,,43,3,,67,14,,,56,99,17,94,52,,60,44,31,75,47,86,72,,93,84,93,,36,33,,61,76,0,47,17,22,6,41,,,56,33,31,,,41,,78,88,30,,,10,,33,11,18,,17,,,42,,55,,,82,99,,,,92,33,,94,46,,50,,97,2,29,50,76,38,,,79,70,,13,71,69,61,83,98,,,51,47,,,78,,45,,37,79,,94,4,0,77,33,,,
user723131451,97,18,,62,63,,,89,40,,43,32,67,,66,25,85,,14,49,61,,,,,87,,49,,60,83,,,,21,91,,,58,,89,44,,56,25,60,21,86,40,67,74,,20,71,,,,,3,84,7,35,79,40,52,78,76,,,,37,15,,38,43,41,48,,40,,61,,,50,19,27,,,97,,68,7,6,,73,,26,,85,91,,57,46,100,24,,60,67,,79,,,65,,80,80,95,71,,,78,26,,52,43,50,80,13,,,,,89,,11,1,27,15,0,75,80,,,,,,97,20,,,9,65,40,,,14,,32,52,48,,70,57,95,56,,,12,10,,,78,5,2,,67,65,68,85,71,,52,40,93,93,,25,93,,76,20,,,40,80,,7,,78,,8,,70,0,40,61,9,,11,45,9,47,30,85,58,84,70,73,19,41,,,20,,,25,35,68,,94,,43,82,,63,,,35,34,,,,,,59,38,,17,,28,8,,,25,52,100,,,7,,23,25,79,14,,,41,69,66,,3,98,10,40,84,80,19,,,56,,,15,1,7,51,73,42,34,12,,94,,,43,69,,33,44,54,,,,82,20,57,,97,,,23,,29,35,62,16,26,87,,3,,66,,97,,31,88,,79,72,,27,,,59,67,47,6,,,22,42,59,65,,,,90,,,,21,,,81,9,,50,44,94,,19,29,,,99,9,17,31,42,76,0,58,98,,87,24,37,29,21,,11,,6,40,42,38,18,,,,,43,30,49,20,,17,68,83,,,,96,89,,47,41,74,36,36,,69,66,70,,66,33,40,80,,,34,,39,17,12,,,5,28,55,61,,,95,92,43,,16,10,94,19,,95,,65,27,49,79,39,83,59,,81,,80,88,,23,,,29,84,22,47,22,75,,,35,78,,,42,20,,68,32,46,,,83,59,,,,60,70,78,30,75,98,,,,83,52,26,
user2100297321,21,71,,39,,,,,32,,30,35,,7,13,52,,66,64,,51,,84,39,86,3,,13,68,100,,,,50,58,,73,57,40,44,,94,,22,17,12,1,,,,,,,95,41,,,,,,72,,,47,4,12,94,,,64,5,,38,,,,,,50,,,20,26,87,3,,10,31,,65,1,4,,81,64,,57,,,,34,96,46,72,71,51,97,,,,8,64,9,27,,83,,63,30,93,,,4,,,11,0,,21,57,,29,95,,83,78,55,,64,65,,87,,41,,,81,82,92,,78,7,,53,2,53,11,88,,,,,48,,1,98,40,96,,,34,77,,,22,,87,18,82,70,25,,73,,,,49,13,,97,,,94,98,,72,15,,44,68,,76,89,96,72,45,,99,,59,20,,,23,,51,86,,60,37,55,52,,40,4,32,,,24,31,,98,43,61,22,64,68,60,1,16,23,,4,4,,8,25,14,,72,1,100,6,53,,26,83,61,,,39,53,50,94,41,76,27,20,68,,80,82,70,80,73,,100,34,,,,65,,68,,,26,,92,68,18,61,32,45,10,59,,33,39,45,13,21,21,82,,,,,99,65,96,,,,,,,,84,,83,,,11,49,,71,,,,,,44,18,57,,,46,53,,98,76,16,75,,,27,,,92,45,,21,93,,9,,,39,80,17,62,78,,97,,,8,77,,,9,,,,,0,29,97,,20,,19,,,39,,12,,56,,,84,49,40,,,82,,21,84,,,95,,,51,,32,29,10,,,,28,48,56,89,,52,9,,,39,,80,,,22,,,66,30,79,,59,87,,78,1,,8,70,97,17,0,77,31,,42,44,24,38,9,,82,85,,72,,,,36,16,,,35,88,,81,32,,83,,,49,,,4,20,,7,8,74,,65,,3,3,92,38,17,64,48,27,60,,49,87,8
user3282834221,71,0,92,,43,,80,6,5,,,89,,,86,,,43,52,96,,,,,11,50,35,93,,50,36,82,67,70,,89,85,,9,91,,,37,,,,,79,85,33,61,78,28,,,32,98,50,96,,,,35,50,0,8,25,3,97,52,0,91,51,59,,37,,,97,,18,29,,73,49,81,58,,95,,33,,,62,5,100,,84,70,85,,3,92,83,4,,,89,,34,29,81,81,6,29,80,94,17,33,21,59,41,62,98,83,9,97,74,,39,,2,,,,34,17,98,79,71,13,31,,,72,47,,10,77,,45,39,99,,14,8,67,23,2,83,1,,13,,51,,83,11,44,63,57,64,48,12,33,,25,7,,,,4,,99,,,,100,5,0,9,,59,9,65,,85,62,69,30,17,58,33,,94,91,32,74,,53,,11,84,24,40,7,,,11,,,64,45,76,99,12,6,,,55,25,8,90,8,13,53,72,52,30,10,,73,,90,,18,,23,,97,84,,63,95,8,,,23,60,69,3,47,,11,11,39,,52,89,,83,,72,,95,42,96,17,29,84,27,15,43,,96,,67,,,,71,12,50,44,98,45,25,11,13,95,78,71,,34,39,,,100,,13,44,54,37,68,45,,,84,,,45,,88,45,25,,,41,,40,85,88,38,,,81,,90,,26,94,57,,11,79,89,43,10,14,,,32,,,,12,18,19,24,84,12,,88,,81,,71,,59,1,68,,88,,,,22,61,83,,49,30,,45,33,8,14,,,67,81,,20,76,19,,,,81,30,92,,,32,77,89,,19,97,1,26,57,0,,,,64,23,,40,36,58,98,,,,2,34,,,,33,39,23,62,,,81,62,51,,19,37,56,49,29,57,13,,23,25,71,,7,,27,12,22,39,,93,42,,65,88,91,,7,,32,,99,,,22,71,24,84,,96,81,50,,,0,,23,9,,21,,38,,27,,0,83,,,35
user2755220794,,17,32,,29,30,59,62,16,81,81,80,74,,30,14,25,74,1,62,3,,,99,85,83,72,92,5,59,,42,31,,36,11,,43,75,80,,,,,,,70,,,,,,91,3,71,,16,,2,,45,,25,,22,51,47,86,28,,,33,88,22,77,73,,36,72,,,,,61,2,,,,55,60,,54,75,46,67,67,79,3,9,23,86,67,,,5,,89,88,97,21,80,,56,1,,69,57,,,50,27,4,,83,35,91,83,,10,90,90,4,9,99,,,75,77,,27,19,96,66,,76,12,,82,50,,,,81,23,92,,62,,81,,2,25,94,100,57,,17,,,20,,,,24,,,86,18,32,35,62,47,46,,69,,,37,40,,47,64,,0,87,51,,62,,36,42,,,94,,63,54,85,53,20,1,91,0,62,50,62,92,44,14,46,34,64,100,,72,65,,60,64,,,40,82,91,,3,,,48,13,,47,,25,64,,10,94,46,47,98,,23,23,51,10,,,26,19,46,58,,,,74,15,20,30,53,,,32,34,54,90,56,90,,,,,45,29,,,44,71,,87,65,88,,,,64,,81,66,84,52,91,,99,19,42,27,13,34,,23,99,70,10,,61,,71,97,14,81,,18,,10,80,,89,,,34,62,34,2,56,49,,,8,,21,53,85,98,,52,57,83,,75,78,13,58,76,,,2,33,8,81,68,,30,54,79,,28,12,45,,,6,64,78,,,48,21,84,,78,19,65,18,,24,45,83,65,,,,18,,,,66,62,19,91,22,,18,63,57,,,18,14,15,,15,,,74,,,,52,87,85,,33,38,,65,,,,7,90,96,,5,70,,61,33,,73,,45,,83,68,,,,,40,11,44,62,,6,32,80,87,78,61,,,,25,56,23,97,,,,96,,54,,39,,44,43,84,60,74,28,38,74,80,74,,,,33,77,,,87,,73,,56,20,
user3229385019,,,,,0,45,5,,54,,16,99,96,84,,23,,42,17,79,67,33,,73,28,,,23,,45,20,32,,89,,32,79,84,9,99,12,28,70,44,69,,22,78,,63,61,44,37,23,,47,,16,,25,17,,,74,,,,,,79,14,47,,49,29,34,100,,42,65,,11,89,,,45,,46,,79,,,89,37,1,,17,84,,9,11,,,78,,73,76,54,47,38,5,35,,35,15,22,29,70,65,,6,39,46,,,85,,50,,,23,16,,77,,3,70,67,,,,,,33,20,,81,43,67,12,,91,52,75,96,36,80,81,16,,,,39,8,,,,74,42,,,,48,80,,71,71,55,8,83,,61,,3,,,27,37,96,99,63,46,,57,30,3,,53,72,9,36,34,,46,,40,48,77,22,,,20,,96,,6,51,35,49,15,,21,23,,66,64,,,39,,,12,,95,25,89,,,,,38,75,39,37,66,63,,,90,,,,46,76,73,,9,89,93,24,31,,29,88,85,99,,89,3,28,55,,84,83,,70,52,,61,42,,70,37,43,,55,10,,,61,,,54,19,47,83,59,44,,27,66,7,,36,36,,,,,58,,18,22,31,,60,,2,98,36,,49,30,,48,57,91,23,97,,3,68,53,39,,,3,81,91,,,17,87,,13,,11,69,,86,68,4,,81,81,74,3,16,,17,56,72,3,86,23,,78,61,84,63,,,,90,36,14,,96,94,73,9,92,47,3,66,58,7,52,,74,44,33,,40,1,2,43,,,87,88,,19,,66,16,11,29,88,,73,61,42,87,82,70,40,60,80,,87,34,,59,,94,33,,,31,,7,,67,54,30,,20,48,1,60,25,,,5,90,99,99,32,61,32,,,,53,2,,48,79,10,33,43,,67,18,10,17,5,42,65,28,,12,,64,,44,56,,,91,4,64,62,95,73,,82,,97,,,73,68,,7,1,0,1,61
user3102915752,,38,,36,70,,18,51,19,,,4,0,7,94,,,70,67,30,19,76,,87,37,99,46,,73,44,99,4,64,33,74,24,67,63,,15,58,34,92,62,17,,40,,,38,46,10,66,,47,96,34,96,,13,85,,,16,26,,55,46,4,,64,32,22,27,,,23,100,35,17,47,,62,,,99,78,23,20,6,,100,36,39,97,0,97,36,66,6,,58,36,56,49,79,18,,,,43,68,95,,3,,50,,,90,16,,54,95,11,66,,59,39,87,72,,50,59,55,,,97,0,,,91,81,61,35,,,,96,,,,,,,,70,,23,95,84,,3,34,,17,39,79,,88,76,,,5,68,59,,48,2,24,92,9,95,33,23,,,,25,10,100,24,10,,72,11,,67,,,13,60,83,,,29,,60,1,,18,,39,,,,95,12,99,26,70,,77,,,,83,,,0,,56,76,,,,,4,,60,85,10,7,56,87,63,,18,59,,77,83,25,32,38,81,4,79,0,,,67,39,37,77,,95,97,17,77,,90,30,81,,22,49,,78,,4,32,34,46,74,,,2,10,36,,75,,,26,10,21,9,,76,67,23,91,1,24,88,52,,43,63,,88,38,36,94,49,,44,63,80,99,47,,,89,66,100,60,63,,64,28,34,77,,10,86,2,,,,32,75,72,44,13,26,20,45,81,93,61,59,,63,15,,8,2,94,56,,,,,32,15,9,30,,16,96,,,85,42,,14,43,47,22,,26,,54,,58,76,5,87,4,45,,,58,96,,,,,39,,,76,91,,,59,51,,,28,89,76,40,6,100,75,41,,44,,91,,,,,35,,,71,,19,,46,28,,18,,31,61,18,,32,67,24,78,49,64,8,45,,,75,,,31,88,37,38,28,75,85,,80,18,4,,,,34,54,,39,100,45,9,33,11,98,9,74,,1,8,34,75,58,97,2,12,36,23,51,16,29,53,,,92
user3880649596,87,77,,,,,,,49,32,,41,100,81,68,85,33,12,,74,33,32,61,10,,,,8,52,,60,38,22,9,,93,8,,85,,85,46,,,2,,32,,24,7,,54,,,77,81,24,72,36,14,40,15,44,61,68,,20,,42,44,8,71,59,65,94,90,21,64,81,,,,74,92,37,5,26,,82,72,,85,,49,61,40,,89,90,87,76,,0,86,,67,29,89,34,16,,51,66,,92,,58,,,20,58,79,93,2,90,47,,96,98,,24,95,,53,,20,94,11,,,,33,96,22,92,31,91,,79,,17,30,,48,,80,97,17,87,,16,94,31,20,96,38,81,70,77,,,49,,92,85,,3,73,36,90,65,,71,78,75,38,,61,65,37,,15,42,8,80,25,9,,99,48,,8,,,65,30,27,,23,7,76,38,42,76,54,67,10,,68,26,,12,50,63,23,36,15,4,61,71,56,,,24,,91,2,7,99,100,97,,,,,,94,,,80,26,23,30,,69,,22,,71,10,32,94,,58,,34,,,,,95,,,72,,65,76,28,21,91,10,70,,56,79,59,44,,46,,14,,,,27,92,46,,45,47,,,82,17,43,16,73,4,58,95,45,39,17,0,91,66,,63,69,90,59,97,66,,98,21,38,54,8,17,,93,,27,,20,20,,,0,,,95,26,13,,25,,,43,,64,35,44,,39,17,79,37,86,64,45,85,76,79,84,90,24,63,35,66,73,24,,13,,,85,65,51,33,69,,,3,26,44,33,19,13,37,95,,7,46,,99,36,29,95,39,80,34,69,78,,52,31,,2,49,,29,7,36,28,9,38,,59,81,69,,,,68,,,,,,,88,,86,,34,8,78,71,40,65,16,47,86,36,72,,8,,,,45,58,,55,40,38,28,,,,,61,8,16,91,61,,,,77,82,48,,89,20,40,70,0,,,6,73,79,0,,12,,,54,,97,100,,,68,71,22,2
user1083759810,,56,39,13,69,,,76,34,,40,,0,72,,52,22,,61,79,95,24,68,67,,,,44,39,88,85,29,90,,74,,,11,7,,,51,49,82,11,13,53,60,,45,4,46,67,23,27,2,,,71,73,85,,85,,21,86,94,42,,72,83,,31,51,51,77,34,31,,80,,58,56,81,,,56,79,2,,45,52,,31,38,,86,38,4,,25,,92,99,97,18,,,32,30,83,8,81,,38,33,76,49,85,2,15,80,80,71,,26,78,78,,,67,13,53,69,54,24,52,78,,,94,67,100,44,70,1,,,86,85,,69,38,57,31,,,79,32,44,,86,99,,,86,,20,,19,76,28,,64,,,48,72,,,97,8,67,,,71,,17,100,24,27,68,12,90,14,,,25,,40,,20,63,22,77,45,,33,68,81,53,30,100,30,79,,,59,78,7,74,,78,,,60,70,17,59,59,80,34,18,82,80,44,26,1,,,,,2,,64,63,77,28,96,76,47,75,3,,35,54,76,92,8,,97,39,34,77,24,57,,81,,,,37,,11,96,,40,60,67,22,,92,3,74,,0,,45,87,4,26,,,,,72,,92,54,51,37,,14,,25,,,41,25,33,,70,6,86,68,,,18,,25,23,,27,64,17,73,,36,66,,37,9,86,8,,90,35,34,90,,94,9,,4,76,33,40,,91,30,,64,12,56,56,59,10,37,75,,,,44,30,1,94,56,,49,47,,64,,84,43,50,14,51,,53,34,30,58,54,3,,,61,18,8,85,84,24,,14,13,,,53,94,,,2,76,42,10,,30,,,,,,99,,86,86,,,85,42,25,25,100,,38,,88,42,28,,82,,,100,,27,78,,10,66,75,31,,,21,83,87,49,56,32,31,,,,29,84,44,,62,72,81,,78,58,,58,,32,85,,34,54,39,,64,,74,11,15,,23,96,33,1,87,7,,22,100,59,11,,15,83,80,69,74,,
user3368153825,59,95,51,24,38,36,87,71,83,,77,,71,37,,59,2,,83,,91,24,11,66,76,99,,64,,39,10,,,50,61,,27,,,67,,86,,49,12,,0,85,,17,39,,30,,,,99,68,,,35,86,21,37,95,51,97,,56,81,,42,47,,57,22,,,31,24,12,,30,,65,44,31,32,72,4,71,28,,43,53,30,74,,81,50,,,6,73,22,,,14,,5,,71,,57,8,,46,70,66,39,,90,41,44,,21,46,5,,73,30,83,7,6,,,33,59,56,,32,94,,54,10,,79,55,23,25,60,67,,66,,56,53,15,,27,,14,100,,,,9,,85,,84,,65,,79,40,,5,100,69,54,100,16,,,,53,68,,52,10,68,46,,67,100,41,85,72,80,91,36,,,0,94,3,,,73,,,,,,39,,49,89,,55,,8,12,49,,59,,26,,32,21,50,68,,38,,,94,,89,,,89,76,94,39,37,,9,17,59,91,38,85,,40,,,,6,17,39,66,,66,,65,35,75,60,,,69,28,29,68,54,,80,,28,,71,60,,,95,,,,36,21,,3,3,,13,63,34,19,25,26,,,,79,74,43,90,33,54,,10,86,49,62,32,38,28,87,,54,37,14,97,83,36,83,,,7,76,93,19,,2,64,55,71,30,,46,43,17,54,93,40,,69,10,16,88,89,40,15,,36,21,82,40,,,78,,,,92,62,,,46,,,51,,62,4,,65,,,,36,79,87,65,,8,,,,20,,2,41,47,87,,52,,42,,,25,,37,,64,51,31,33,6,79,,,,,,73,,76,,33,64,49,22,,36,97,42,,23,,42,,,69,74,5,,94,,96,16,,86,85,45,17,40,43,,32,92,38,,93,,,58,,63,6,21,13,77,72,,,84,,93,29,2,,,39,72,35,,33,,,81,41,,,82,,21,,,,2,27,33,,66,59
user3831460979,,5,59,16,14,26,,92,48,56,5,,,,65,7,,95,,71,75,45,63,69,56,39,69,,47,,48,70,55,47,79,61,,,30,82,,,,,100,,77,,67,71,42,,,,7,90,,60,,,66,2,13,8,68,11,,80,,11,66,47,0,79,,5,85,,,,,96,15,64,22,,71,60,3,,67,10,,,,,59,91,,51,82,,10,,82,,37,,,,21,,73,80,,,70,,,21,,,72,67,22,,58,,38,90,65,18,81,15,40,,,60,78,,84,47,65,100,,,,17,71,,37,,98,,,95,29,29,,,,,31,57,,,64,89,48,15,,,19,77,14,73,,40,86,,96,24,41,9,94,,,,34,,,,,74,50,62,87,56,62,64,,40,,98,96,95,,28,20,51,48,67,9,54,12,78,,95,37,,13,69,,39,22,50,58,27,,96,24,,20,,50,,72,,26,24,53,41,,35,,76,67,66,31,5,,75,81,10,78,26,35,,66,,23,,,,,46,58,,49,90,8,,67,21,,,26,50,44,85,28,,67,,5,21,7,,49,,51,,47,0,,83,,37,54,,69,41,78,33,35,,,83,,35,11,,27,,,31,,25,,1,100,56,64,66,,30,58,,30,63,19,92,26,,27,,40,,50,,83,49,28,,70,,,55,77,,4,31,7,,71,,65,,100,39,56,,,82,8,20,83,,92,,14,31,18,,62,29,,26,11,57,42,27,74,14,9,32,51,41,4,,98,91,12,49,97,,89,15,,48,31,9,,,71,,51,47,31,,33,69,19,24,,,17,90,,100,,,85,15,80,74,,88,36,7,4,77,,33,,21,41,39,,,29,,15,29,,57,,87,,89,,,,,56,97,46,82,,,42,,,,,25,,68,,41,,45,32,79,48,,11,48,10,23,62,58,,86,,30,66,88,4,68,79,55,,,100,71,10,8,21,42
user1183111112,7,,35,84,,61,38,,6,21,13,7,24,,47,,82,,64,,53,,19,6,18,,34,58,11,,68,25,,,33,,83,6,,97,98,,,,13,100,17,,,81,,74,56,5,,64,,,2,,60,,61,95,,,43,41,,,,73,57,14,,73,8,69,36,21,52,80,57,,,79,33,,,,,,,,96,27,,25,,,7,,,6,14,,70,33,27,47,13,,14,7,77,62,,,5,,,11,97,1,,55,69,67,68,47,,33,,96,,54,47,,77,,10,27,87,39,31,52,53,,32,45,80,77,65,10,2,65,83,45,28,46,72,,41,,19,,,43,90,36,13,98,,,,,,,,56,71,,76,,,64,39,27,91,13,,23,7,52,,49,5,26,,30,,,,65,,46,100,58,26,44,26,82,,15,15,55,56,50,,,56,70,47,,96,99,2,50,80,,36,10,19,22,32,11,2,38,,90,40,39,59,70,50,24,63,8,86,85,29,67,,48,,62,,34,30,42,83,77,40,73,53,,37,53,48,,73,97,75,,,15,44,,,63,,,32,43,,11,64,30,56,37,16,,73,76,7,,,70,45,92,,94,,57,41,62,9,72,,,30,8,68,61,89,,22,,28,36,,,30,6,100,,,,2,6,,,50,,,12,9,91,,41,14,,44,,26,70,47,,,18,,,81,,67,72,,43,,,67,57,82,13,58,84,81,,44,,,93,96,43,,,70,62,,1,82,28,96,75,,,39,,,,66,0,,,,10,62,75,63,59,,89,56,3,46,97,88,,40,95,33,26,,84,14,48,23,,36,57,,5,,87,52,42,14,,7,19,,99,4,13,,8,,,,17,33,,54,65,97,78,35,73,,,82,20,0,,25,82,27,94,5,,,92,,,,4,93,,,61,,99,,,,,,63,16,58,85,99,42,61,47,23,,,84,92,,11,63,3,71,89,78,,26,64
user3912939078,10,,32,86,41,,,14,71,39,,65,71,,,40,44,,29,60,100,,,63,14,,91,22,52,53,26,,25,,54,73,,,,38,58,45,,0,5,,20,63,82,81,44,,,,,8,,9,,25,51,59,27,78,,58,87,71,42,36,95,21,2,,24,2,,5,76,16,,10,65,20,25,84,,36,67,,31,68,,39,,42,75,,58,,,15,14,93,29,,63,51,87,,10,,,62,16,,22,85,16,26,61,51,28,68,26,,,,,98,,,93,,25,42,,98,79,16,1,,61,57,,91,27,,73,47,,64,7,54,14,,70,52,91,96,60,56,8,,28,13,35,60,,27,5,,74,46,,,48,,2,,57,,49,14,,19,85,90,96,24,,84,82,94,41,53,69,9,11,70,28,67,,59,69,,,94,86,57,,36,1,10,,50,48,,,35,,44,42,,,27,88,73,25,,33,27,38,,51,52,27,65,66,39,40,,97,,66,68,56,,,81,68,,11,26,30,17,,92,18,23,78,73,57,37,33,42,,,62,46,35,25,66,23,,79,22,8,,42,56,26,59,,52,78,,93,48,26,,37,,95,14,77,,22,62,,,28,,92,87,19,36,,,95,,27,20,93,,63,,47,41,,23,88,81,73,15,70,70,25,,,,43,17,64,76,51,10,49,,3,79,18,,65,50,,18,24,,,56,93,90,,,,47,5,7,86,79,26,,48,14,,,17,94,25,100,23,72,97,,97,11,66,20,73,98,21,70,50,41,,49,,12,41,,31,86,50,,60,73,58,,,58,68,,59,,,74,,100,49,,75,,78,31,50,,65,,82,9,,22,,,89,89,10,,,95,18,97,42,,,35,3,95,37,76,86,,35,,71,,1,22,8,,17,,85,88,73,99,32,9,8,48,27,62,15,39,72,,75,90,,14,69,46,6,23,,91,61,17,52,,,100,21,,,3,,95,8,,55,79,,,21,4,,,
user4050574816,2,29,97,,52,,68,93,99,,43,72,40,27,44,,28,6,,81,,,88,68,51,27,39,66,5,,,,,99,,,62,8,36,,49,15,,51,,31,,53,,,82,85,21,,,,,,76,,,,90,94,34,9,6,80,14,,95,0,,27,34,78,,12,88,,,,7,13,,,57,,80,,,33,,50,0,,14,71,80,,,81,,,,84,76,,71,44,,,,86,100,,11,31,27,,37,84,57,74,29,81,20,79,74,86,86,1,,19,77,80,30,,13,,,,32,17,,79,93,68,98,53,,,,,,73,83,93,,6,37,94,78,42,,96,69,10,90,53,50,,96,48,56,,50,52,,,15,85,19,2,56,1,64,,55,91,28,47,40,49,52,100,,87,28,10,43,,,68,,82,55,13,99,64,,51,59,,81,31,35,,74,19,28,15,67,100,,,66,14,83,95,100,62,11,,56,33,26,31,,64,32,55,9,32,3,69,,83,19,70,83,72,56,56,79,19,,91,4,6,,,,,65,68,51,,57,25,,73,22,,,6,,92,3,100,,43,74,15,,,58,52,,,71,,7,,,,38,,81,,55,,96,35,51,80,,,24,67,81,76,,31,,52,,,88,13,33,50,,,,33,8,,,,96,9,,98,45,34,31,55,4,3,,,,0,6,,,,,81,44,49,5,49,,,,34,44,76,26,,75,1,,46,21,8,77,50,19,66,,21,,,,39,,,83,35,13,,,23,,15,39,46,,3,,,46,58,6,,39,83,90,53,46,28,57,,19,17,5,,57,58,95,69,65,25,74,40,18,46,11,,57,26,92,,,98,,,,78,94,,,6,71,32,15,95,82,13,77,52,,8,43,66,9,,22,47,59,,9,90,36,,34,,19,,52,6,,27,69,,9,,77,34,97,11,,51,50,74,54,58,,,,15,88,,,,84,,59,10,79,,,,79,,,15
