Q52,Q440,Q217,Q266,Q423,Q393,Q284,Q351,Q199,Q6,Q298,Q478,Q36,Q264,Q276,Q404,Q329,Q20,Q183,Q229,Q367,Q111,Q490,Q495,Q426,Q110,Q211,Q81,Q342,Q218,Q369,Q372,Q293,Q391,Q51,Q364,Q382,Q460,Q70,Q422,Q172,Q238,Q256,Q128,Q389,Q491,Q431,Q155,Q397,Q71,Q335,Q330,Q310,Q483,Q76,Q126,Q253,Q411,Q485,Q304,Q383,Q338,Q327,Q254,Q139,Q3,Q488,Q425,Q477,Q117,Q141,Q230,Q314,Q449,Q358,Q403,Q463,Q282,Q416,Q197,Q255,Q64,Q499,Q474,Q243,Q10,Q317,Q278,Q73,Q302,Q443,Q114,Q344,Q301,Q85,Q270,Q280,Q346,Q414,Q316,Q22,Q249,Q152,Q245,Q471,Q209,Q455,Q466,Q406,Q233,Q1,Q63,Q444,Q459,Q498,Q50,Q147,Q159,Q482,Q24,Q98,Q475,Q362,Q54,Q447,Q279,Q267,Q328,Q82,Q341,Q287,Q286,Q241,Q221,Q19,Q356,Q347,Q167,Q340,Q412,Q271,Q376,Q178,Q387,Q326,Q295,Q38,Q226,Q315,Q401,Q27,Q476,Q187,Q448,Q171,Q202,Q312,Q421,Q150,Q418,Q186,Q359,Q453,Q419,Q437,Q277,Q242,Q288,Q60,Q469,Q72,Q388,Q175,Q32,Q240,Q62,Q97,Q224,Q313,Q337,Q119,Q489,Q405,Q216,Q456,Q138,Q58,Q120,Q203,Q381,Q269,Q417,Q451,Q467,Q41,Q207,Q200,Q170,Q262,Q380,Q432,Q65,Q112,Q222,Q308,Q348,Q441,Q88,Q129,Q184,Q46,Q75,Q247,Q415,Q2,Q136,Q56,Q368,Q446,Q427,Q409,Q17,Q7,Q289,Q439,Q83,Q33,Q244,Q234,Q385,Q47,Q470,Q57,Q5,Q332,Q101,Q465,Q400,Q122,Q350,Q274,Q407,Q177,Q109,Q291,Q220,Q193,Q86,Q309,Q92,Q237,Q457,Q435,Q77,Q180,Q294,Q78,Q8,Q14,Q377,Q113,Q275,Q23,Q357,Q352,Q487,Q311,Q149,Q479,Q331,Q144,Q169,Q481,Q305,Q472,Q74,Q398,Q194,Q4,Q29,Q354,Q118,Q140,Q214,Q153,Q392,Q137,Q268,Q176,Q384,Q390,Q9,Q164,Q18,Q103,Q235,Q333,Q321,Q100,Q420,Q198,Q227,Q145,Q325,Q80,Q104,Q363,Q79,Q90,Q299,Q210,Q135,Q69,Q436,Q413,Q300,Q61,Q123,Q42,Q261,Q142,Q26,Q251,Q179,Q99,Q371,Q133,Q116,Q108,Q292,Q94,Q394,Q223,Q146,Q16,Q375,Q212,Q486,Q191,Q205,Q236,Q353,Q429,Q228,Q181,Q107,Q248,Q204,Q434,Q473,Q497,Q160,Q106,Q43,Q213,Q355,Q91,Q370,Q493,Q458,Q492,Q366,Q306,Q252,Q13,Q379,Q395,Q259,Q433,Q349,Q161,Q0,Q37,Q45,Q263,Q343,Q102,Q462,Q151,Q272,Q378,Q174,Q96,Q188,Q185,Q67,Q158,Q127,Q402,Q322,Q424,Q494,Q40,Q208,Q361,Q438,Q360,Q87,Q28,Q365,Q320,Q182,Q283,Q48,Q195,Q334,Q285,Q445,Q168,Q162,Q265,Q318,Q442,Q246,Q134,Q125,Q215,Q166,Q319,Q192,Q399,Q374,Q410,Q105,Q250,Q44,Q131,Q201,Q31,Q324,Q290,Q189,Q336,Q231,Q281,Q15,Q21,Q55,Q143,Q39,Q307,Q89,Q165,Q95,Q232,Q157,Q196,Q260,Q34,Q303,Q173,Q454,Q297,Q258,Q163,Q396,Q480,Q239,Q464,Q115,Q273,Q25,Q156,Q296,Q11,Q121,Q53,Q93,Q219,Q468,Q323,Q430,Q496,Q12,Q68,Q190,Q154,Q345,Q59,Q66,Q35,Q408,Q30,Q461,Q124,Q339,Q49,Q132,Q428,Q206,Q452,Q484,Q225,Q84,Q130,Q148,Q386,Q257,Q373,Q450
user984359016,45,11,13,56,26,4,33,6,26,3,31,56,57,43,45,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,45,,,,3,,,,45,,,,,,,,,,,,45,,,,,,45,,,,,,11,,6,,,,,45,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,6,45,,,,,,,,,11,,,,,,,,,,,,,,,,,45,,,6,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,45,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,11,,,,11,,,,,,,,,,45,,,,,,,,,,,45,,45,6,,,,,,6,,,,,,,,,,44,,,,,,,,,,,,,11,,,,,,,,,,,,,,45,,,,,,,,,,,,11,,,,,,,,,,,,,,,,45,,,,45,,,,,,,,,,,,,,,,,,45,6,,,,,,,,,,,,,,,,,11,,,,,6,,,,,45,,,,,,,,,,,,,,,,44,46,,,,,,,,,42,,,,,,11,,,,,,,,,,,45,,,,,,,,,,,,45,,,,
user369208912,40,98,31,89,1,0,51,22,71,47,33,85,100,42,52,12,51,95,98,16,74,71,59,89,48,30,11,35,69,6,1,22,97,42,37,,,,,,,,,,,,40,42,47,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,47,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,47,,,,,,,,,,,,,,,,,,,40,,12,98,,,,,,,,,,,,0,,,,,31,,,98,,,,,,,,,,,,,95,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,40,,,,31,,,,,,,,,,40,,,,,,,,,,,98,71,,,,,,,,,,,,47,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user4132494732,56,78,41,40,87,75,33,17,77,46,53,9,14,66,44,62,68,31,33,35,91,100,47,58,64,25,95,7,32,94,,,,,,,,,,,,,78,,,,,,,,,,,,,78,,,,41,,,62,,,,,77,,,,,,41,,,78,,,,,64,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,78,31,,,41,78,,,,,,,,41,,,,,,,,,,,,,62,78,,,,,,,,,,,,,,,,,78,,,,78,,,,,,,,,,41,,,,,,,,,,,,,,,,78,25,41,78,,,,,,,,,,,,,78,,78,,,,,,,,,,,,31,,,,,,,,,77,78,,,,,,,,,,41,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,78,,,,,,40,,,,,,,,,,,,,,,,78,78,41,,,,,,,,56,46,,,,,,,,,,,,,78,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,42,77,,,41,,,56,,,41,,,,,,31,78,,75,78,,31,,78,,,,,,78,,41,,,46,,,,,,,,,,,78,,,78,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,
user3414348413,1,12,88,52,88,72,18,66,89,48,83,12,40,53,43,52,62,91,73,68,43,90,25,16,66,46,9,,,,,,,,,,,,,,,,,43,,,18,,,,,,,,,,,,88,,,88,,,88,,,,,,,,,1,,,,40,,,,,88,,,,,,,,89,,,,,,,88,,,88,,,,,,,,,,,,48,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,43,88,,25,,,,,,,,,,,,,43,,88,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,88,,,,88,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,48,,,,,,,,,,,,,,,,88,,,,,,,,,,,,88,,52,,,,,,88,,,,,,,,,,,,,,,,,,,88,88,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,1,,,,,,,88,,12,,,,,89,,,,,,,,,,,,,,,88,,,62,,,,,,,,,,,,,,,,88,16,,88,,1,,,,,,,,88,,,,,,,,,88,,,,,,89,,,,,,,88,88,,,,,,,,,,,88,,88,,,,,,88,66,,,,,,,,,18,,,,,88,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,88,,,,,88,,,,,,,,,,88,,52,,,,,,1,66,88
user797658291,95,69,47,17,63,63,71,12,77,61,56,59,,,,,,,,,,,,17,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,77,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,17,71,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,17,,,,,,95,,,,,,,,,,,,,,,17,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,77,,,,,,,17,,,,,,,,,,77,,95,,,,,17,,,,,,,,,,,,,77,,71,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,77,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,47,,95,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,95,,,77,,,,,,47,,,,,,,,,,,,,,,,77,,,,,,,,,47,,,47,,,,,71,,,,,,,,,,,,,,,,,,,77,,,,47,17,,,,,,,,,,,,,,,,,,,17,,71,,,,,,,,,,,,,,,17,
user2021771505,54,26,53,84,44,24,5,79,17,21,10,12,,,,,,,,,,,,,,,12,,26,,,53,,,,,,,,,,51,,,,,,,26,,,,79,,,,,,,26,,,,,,26,,,,,,,,,,,,,,,,,,,,12,,,,,,,,53,,,,,,,,,,,,12,,,,,54,,,,,,,,,,26,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,44,,,,,,,,54,53,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,5,,,,,12,5,,,,,,,,,,,,26,,,,,,53,,,,,,,,,,53,,26,,,26,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,12,,53,53,5,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,26,,,,,,,,,5,,,,,,,,,,,,,,26,,,,,54,,,,,,,,53,,,21,,,,,,,,5,,,,26,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,26,,,,,,,,26,26,,,,,12,,,,,,26,26,,,,,,,,,,,,,,,,
user1191101866,89,76,0,97,13,25,93,27,100,11,66,50,15,23,39,81,82,90,10,25,52,61,53,48,7,95,89,9,25,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,93,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,89,,,,,,93,,,,,,,,,,,89,,89,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,27,13,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,89,,,,,,,,,,0,,,,,,,,,,89,88,89,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,90,,,,,,90,,,,,,,,,25,,,,25,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,0,,,89,,,,,,,,,,89,,,,,,,,90,,,,,,,,,,,,90,,,76,,0,,,,,,48,,,,,,,,,,,,
user3133755939,31,16,1,88,59,44,14,14,35,75,43,9,12,96,14,40,82,21,49,69,80,100,96,80,44,71,16,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,12,12,,,,,,,,31,,,,,,,,,,,14,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,69,,,,14,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,14,,,15,,,,,,,,,,,13,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,12,,,,,,,,,69,,,,,,,,,,69,,,,43,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,13,,,,12,,,,14,,,,,,,,,,,,,,,,0,69,,,,,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,88,,,,,,,,,,,,,,12,40,16,,12,,,14,,,,,,,,,,12,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,69,1,,,,,,,,,
user1338706622,32,28,61,93,63,95,3,87,76,86,6,31,54,22,97,45,51,81,28,50,92,40,73,22,12,8,69,17,49,56,61,9,44,39,72,99,9,21,47,19,54,83,85,12,59,7,20,,27,,,,,32,,,,32,,,,,,,,,99,63,63,,28,,,,,22,28,,,,,,28,,,,,,,50,28,,,,,,,,,,,,,,,,50,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,87,,,,28,,,,63,,,,,,,63,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,63,28,,,,,47,,,,,54,,,,,,,,,27,,50,,,,,87,,,,,,,,,,,,,,,,,99,,,,,,,28,99,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,32,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,93,28,99,,,,,,,,,,31,,,,87,,22,,,,,,39,,28,,,,,,,,,,,,,,87,,,99,,,,,,,,,,,,,,63,,,28,,,,87,,,,51,,,,,,,,,,,,,,,,,,,,,,87,,,,
user2260284172,20,30,22,60,12,32,40,89,50,36,4,53,7,66,62,89,67,88,34,17,43,75,61,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,43,20,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,0,,,,,,,53,22,,,,,,,,,,20,,,,,22,,,,,20,,21,,,,,,,,,,,,,,,,,43,,,,,,43,,,,,,,,,,,,,,,60,,20,,,,,,,,,,,,,,19,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,20,,,,,,,,,,43,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,22,,,,,,,,,,43,,,20,,,19,,,,,,,,,,60,,,,,43,,,,,20,,,,,,,,,,,88,,,,60,60,,,,,,,,,,,,,,,22,,60,,,,,,,,,19,,,,,,,,,,,,,,,,,,20,43,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,20,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,21,22,,,,22,43,,,,20,,,,,,60,
user1026727876,5,86,98,27,47,11,44,47,41,62,71,5,80,19,27,36,55,10,54,84,87,72,32,90,88,86,22,42,,,,,,,,5,,,,,,,,86,7,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,27,,,,62,,,,,,,,,,,,5,,,,,,,,,,,,,,3,,,,5,,,,,,,,,,,,5,4,,,,,,,,,,,,,,5,,,,,5,,,,,86,,,,,,,,,86,,,,,44,,,,,,,,,,,,11,,84,,,5,,,,,,,,,,5,,5,,,,,,5,,,,,,,,,,,,,,27,86,27,,,,85,,,,,,,,86,,,,84,,,,,27,,,,,,,,5,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,44,,86,,,,,,,,5,,,,,,,5,5,,,,,,,,,,,5,,86,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,36,5,,,,,,,,,,,,,,86,,,,10,,,,,,,,,,,,,,,,,5,,,,,,,,,,54,,,,,,,,5,,,,,,,,,,,5,,,,86,,,,,,,54,,,,86,,,,,,,,,,,,,
user2158617338,65,84,50,33,95,95,74,85,39,95,74,59,92,45,77,28,,64,,65,,,,65,,,,,,,,65,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,65,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,66,,,,,65,65,65,84,,,,,65,,,,,,,,,64,65,,,,,,,,,,,,33,33,,,,,,,,,,65,,,,,,,,,,,,65,,,,,33,,,,65,,,,,,,,,50,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,33,,,,,,,,84,,,,,,,65,,,,,,,,,,,,,,,,,92,,,,,,,,65,,,,66,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,65,,,,,,,,,,65,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,77,,,,,65,,66,,,,,,,,,,,65,,,,65,,,,,,,,,,65,,,,,,84,,65,,,,,,,,,,,,,,,,65,,,,,,,,,,65,,,,,,
user2923521738,72,69,94,4,53,4,38,80,35,20,60,69,16,0,58,12,69,59,28,73,30,13,41,97,52,68,49,51,,,30,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,80,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,80,,,38,,,,,,,4,16,,73,,,,,,4,,,,,,,,,,,,,,,,35,,73,,,94,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,,,38,5,,,,,,,,,5,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,4,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,41,,,71,80,,,,,,38,,,,,,,80,,,,,,,,,,,,,,,,,,16,,,72,,,,60,38,,,,,,,,,,,,,,,,,,,,,,,,72,,
user2250005848,70,31,92,73,65,15,57,27,82,19,25,6,23,9,27,,,,,,,,,,,,15,,,,70,,,,,,70,,,70,,70,,,70,,27,,,,,,,,,82,,,,,,,70,,,,,,,70,,,,,,,,70,,,,69,,,,,,,,70,70,,,,,,,70,70,,,,,,,,82,,,,,66,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,70,,,,82,,,70,,,,,,,,,,,,,,70,,,,,,,,82,,,69,,,,,,,,,,,,19,70,,,,,,,,70,70,,,,,,,,,,,70,,70,,,70,70,70,65,,,,,,70,,,,,,,,,,,,,65,70,9,70,,,,,,27,,,,,,,,,,,,,,,25,,,,,82,,,,,,,,,,,,27,70,,,,,,,,,70,,,,70,,71,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,82,,,,,,66,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,9,,,,,,,,,,,15,,70,,,,27,,,,,,,,,,70,,,,70,70,,,,,,,,,,,,,,,,,,,19,,,,,,,82,,,,,,,,,,,,82,,70,,,,,,,,27,,,,,
user4170765675,46,84,75,93,23,31,84,86,88,33,84,48,2,39,9,14,89,12,74,98,3,2,44,89,87,,,,,,46,,,46,,,,,,,33,,,,,,,86,,,,,46,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,46,,,,,,,,,,84,,47,,,,,,,,23,,,,,,93,,,,,44,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,46,,2,,2,,,,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,46,,,,,,,,,,,,,,46,,,,,,,,93,,,,,,,,,,,,,,46,75,,,,93,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,89,,,,31,,,,,,,,,,,,,,,,,,84,84,,,,,,,,,86,,3,,,,,,,,,,,2,46,,,,,,,75,,46,,93,,,,,,,,46,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,83,,,,,,,,,93,,,,,,,,,,,
user2085400584,40,15,44,8,70,5,63,72,29,46,29,20,94,65,66,89,65,77,83,54,21,27,95,20,74,51,37,61,34,26,12,47,15,84,45,2,72,63,72,95,65,47,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,44,,,,,,,,,,,,20,,,,,,,,70,,,,,,,,,,34,,,,,,,,,,,,,,41,,,,,27,,,,,,,20,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,27,,44,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,65,70,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,20,,,,29,,,,,,,,,,,,,,,,,,,29,,,,,,,,89,,,,74,29,,,39,94,,29,,,,65,,,,,20,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,29,,,,,,40,,,,,,,40,,,,,,,,,,,,,,,,,,70,,,,47,,,
user1054225210,73,45,46,21,24,35,98,24,27,16,70,24,18,75,35,99,98,52,57,90,61,70,73,72,61,36,30,75,81,,,,,,,,75,,,,,,35,,,73,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,73,,,,,21,,,,,,,,,75,,,,,,,,16,,24,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,72,,,,,75,,,,,21,,,,,,,35,98,,,,73,,,,27,,,,,,,,,99,45,,,,,45,,,,,,,,,,,16,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,30,,,45,,,,,,75,,,,,,,,,,35,,,,,,,72,,,,,,,35,,,,21,,,,45,,,,,,,,,81,,,,,45,,21,,,,,,30,,,,,,,,,27,,,45,,,27,,,,,,,,,,,,,,,,,,,,61,,,,73,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,57,,,,99,,,,,,,,,,,45,,,,,,
user3696291505,0,31,83,10,13,28,73,24,79,92,42,84,36,84,28,23,67,21,13,,,,0,,,0,,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,92,,,0,,,,0,10,,,,,,,,,,,,,,0,92,,,0,,,,,,,,,,,,,,,,,,,,,,24,0,,,,,,,,,79,0,,,,,,,,92,,,,,,,84,,,,,,,,,,,,28,,0,,,0,,,,,,,0,,,0,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,24,,84,,,,,,,,,,,,,,,,,,,,,,,,92,1,,,,,,,24,,,,,,,24,,,,,,,92,,,,,92,,,92,,,,,,,,,,84,,,,,,,,,,,,,,,,0,,,,,,,,,84,0,,,,,,,,,,,0,,,,,,,,,,,84,,92,,,0,,,,,0,,,28,,,,,,24,,,,25,,,,,,,,,24,,,,0,,,,,,0,,,,,92,,,,,,,,,24,,24,,,,,,,,,,,,,,,,92,24,,,,92,,,,,,,,,0,1,,,,,,,,84,25,,,,,,,,,84,,1,0,,,,,,,,0,92,,,,,,,,,,,,28,,84,,,,,,,,0,,,,,,,,,,,,,,,,,,,24,,84,,,,,,,,,24,,,,,,0,,,,,,,
user3621836332,4,85,81,60,85,86,55,32,89,18,73,79,50,60,21,58,92,51,57,38,54,100,12,48,54,33,89,89,,85,12,,4,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,4,,,,,,,,,,,,,,,,,,,85,,,6,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,89,,,,85,,,,4,38,,,,,85,,,,,,,,,,,,,,,,,,,,,12,85,,,,,,,,,,,,,,85,,,,,21,,85,,,,,,89,,,,,,,,,,,,,,,,12,,89,,,,,,,,,,,,,4,,,,,,,,,,,57,,,,,,,,21,,,,,,,,,,,89,,,,,,,,,,,,,,79,,,,,,,,85,,,,,,,,,,,,,,,,,,,92,,,,,,,,85,,,,,,,,,,,,,,,,4,,,100,,,,,,,,,89,,85,,,,,,,,,,,,,89,,,,,,,,,,,,85,89,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,
user1876848832,63,76,97,61,11,68,17,41,19,75,33,13,93,,,,,,,,61,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,97,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,76,,,,,,,,,,,,,,,,,,61,,,62,,,,,,,33,,,,,,,,,,,,,,,,,,,,,61,,,,,,,76,,,,,,,,,,,,,,62,,,,,,,,,,,,66,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,76,,,,,,,,,,61,,,63,,,,76,,,,,33,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,61,,,,,,,75,,76,,,,,,17,,,,,,,17,,,,,,,17,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,63,,,,,,,76,,,,,,,,,,76,,33,,,,,,,,,,,,,,76,,75,,,,33,,,,,,,,,,,,,,,,,,,17,,,,,,33,,76,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,76,,,,,,,,,,,,,,,75
