Q240,Q318,Q475,Q388,Q112,Q380,Q321,Q130,Q160,Q70,Q89,Q305,Q43,Q222,Q95,Q345,Q445,Q11,Q93,Q23,Q140,Q496,Q241,Q44,Q448,Q207,Q165,Q248,Q495,Q176,Q25,Q271,Q487,Q78,Q188,Q5,Q278,Q347,Q420,Q353,Q369,Q230,Q197,Q199,Q297,Q79,Q158,Q32,Q61,Q253,Q170,Q292,Q460,Q56,Q60,Q414,Q288,Q12,Q108,Q458,Q450,Q169,Q357,Q263,Q443,Q456,Q434,Q363,Q354,Q455,Q239,Q462,Q138,Q21,Q48,Q250,Q204,Q189,Q172,Q243,Q142,Q342,Q378,Q99,Q38,Q257,Q65,Q344,Q52,Q367,Q392,Q435,Q186,Q451,Q171,Q245,Q237,Q20,Q492,Q27,Q14,Q10,Q115,Q122,Q384,Q470,Q41,Q94,Q417,Q467,Q35,Q47,Q408,Q33,Q223,Q132,Q454,Q428,Q499,Q81,Q439,Q375,Q191,Q273,Q372,Q374,Q123,Q394,Q465,Q461,Q246,Q275,Q397,Q444,Q181,Q338,Q262,Q254,Q175,Q425,Q224,Q468,Q153,Q366,Q114,Q437,Q225,Q220,Q272,Q226,Q4,Q282,Q433,Q67,Q310,Q452,Q264,Q401,Q19,Q212,Q274,Q228,Q483,Q198,Q6,Q68,Q92,Q98,Q260,Q251,Q281,Q219,Q83,Q340,Q2,Q320,Q7,Q476,Q111,Q421,Q311,Q1,Q296,Q314,Q234,Q84,Q233,Q104,Q205,Q143,Q174,Q64,Q287,Q319,Q177,Q316,Q488,Q141,Q151,Q209,Q213,Q362,Q134,Q299,Q194,Q100,Q270,Q107,Q69,Q121,Q497,Q195,Q339,Q432,Q431,Q289,Q333,Q206,Q426,Q74,Q391,Q126,Q238,Q201,Q59,Q361,Q422,Q286,Q295,Q71,Q145,Q469,Q40,Q385,Q405,Q154,Q148,Q133,Q277,Q156,Q290,Q163,Q490,Q131,Q326,Q303,Q39,Q244,Q101,Q57,Q196,Q30,Q396,Q436,Q474,Q13,Q323,Q157,Q484,Q75,Q331,Q109,Q162,Q0,Q412,Q124,Q440,Q214,Q447,Q328,Q309,Q348,Q85,Q446,Q144,Q150,Q315,Q258,Q473,Q478,Q66,Q28,Q45,Q116,Q464,Q135,Q493,Q400,Q72,Q301,Q322,Q457,Q86,Q302,Q404,Q203,Q265,Q106,Q96,Q284,Q379,Q471,Q37,Q152,Q73,Q218,Q352,Q187,Q110,Q36,Q370,Q395,Q173,Q459,Q327,Q441,Q472,Q266,Q413,Q34,Q215,Q192,Q242,Q15,Q341,Q120,Q50,Q211,Q276,Q364,Q168,Q129,Q179,Q182,Q247,Q87,Q386,Q403,Q125,Q406,Q178,Q482,Q349,Q365,Q202,Q8,Q217,Q77,Q399,Q335,Q485,Q358,Q411,Q381,Q389,Q155,Q62,Q208,Q407,Q383,Q479,Q427,Q252,Q466,Q46,Q356,Q360,Q368,Q304,Q423,Q82,Q185,Q402,Q180,Q308,Q359,Q136,Q193,Q88,Q97,Q491,Q351,Q103,Q373,Q393,Q105,Q330,Q26,Q382,Q337,Q390,Q498,Q166,Q118,Q235,Q371,Q494,Q438,Q256,Q343,Q18,Q346,Q332,Q424,Q146,Q24,Q227,Q317,Q294,Q29,Q184,Q298,Q293,Q42,Q55,Q22,Q429,Q279,Q159,Q409,Q267,Q58,Q16,Q119,Q449,Q167,Q54,Q249,Q216,Q261,Q183,Q329,Q231,Q49,Q285,Q190,Q324,Q210,Q90,Q291,Q17,Q127,Q312,Q137,Q410,Q306,Q416,Q398,Q221,Q419,Q387,Q334,Q232,Q313,Q161,Q377,Q453,Q128,Q200,Q31,Q481,Q280,Q269,Q229,Q80,Q283,Q259,Q355,Q336,Q307,Q477,Q3,Q113,Q9,Q418,Q117,Q255,Q91,Q268,Q76,Q139,Q63,Q350,Q53,Q442,Q486,Q300,Q236,Q463,Q489,Q430,Q147,Q415,Q51,Q149,Q480,Q376,Q325,Q102,Q164
user984359016,16,94,45,0,73,44,68,1,80,66,98,21,49,32,98,94,39,91,27,57,0,85,78,98,98,79,7,42,81,95,4,7,38,40,8,30,23,54,49,27,79,84,80,25,37,42,96,43,83,61,45,69,32,64,40,27,1,89,97,15,6,75,96,90,79,30,93,84,77,2,,,,16,,,94,,,40,98,16,,,,,,16,16,,16,,,94,,45,,,16,,1,16,73,,,,,,95,,32,,,,,,,16,,94,,,1,,,73,,16,94,,,,16,30,,,16,,,,16,,,,,,,,,,79,94,4,45,,,,80,,,,,,32,73,73,96,,,,,,,,30,,,23,,16,,,,,32,,98,,45,,,16,,,,,,,,79,,27,,,42,,,,94,16,,,,,,,,16,,4,,,,,,,,,,,16,81,,,,,,,16,,,,,,95,,94,,45,,73,40,45,,45,16,,,73,,,,42,,,,,80,,,,73,,16,,93,,,,,,37,,,,,,78,,,94,16,,,96,27,,,,1,,,,16,,,94,,,,,,,,,,37,69,,16,93,45,,,,,,30,,,,38,,16,,,,,,16,,,,,16,89,,16,,,,,,,,16,,,73,,,,,,16,,,,16,,16,96,,,16,45,,94,94,,,,,,,16,,2,,,,94,,16,94,,98,49,,,,,,,,16,,,,,,1,,,,,73,16,,,,,1,,,,16,,,,,,21,,16,,,,,,,,16,1,,,,,,,,,,,,32,,,16,,,,96,,,,16,,30,,,,,,,,,,,,,,94,,,16,,,,,,1,,,,,,16,,
user369208912,90,96,48,61,31,72,69,79,8,65,65,94,24,36,21,87,7,25,74,70,30,2,94,75,49,45,50,7,86,13,45,12,93,88,75,19,5,75,5,66,42,67,97,89,24,7,22,42,94,41,,,,,,,,,90,,90,,8,,,,,65,,,,,,,,74,,,,,,,,,,,,90,19,,96,,,,24,,,,,,90,,5,,,,,,,94,,,,96,,,,90,,,,,,,,,,,,,,,,,,,,,,93,,,,,90,90,,,,,,,,94,,,,,,,,,,,90,,,,,,,,,,,,,,,90,,,,,,,,,,,,,79,,5,,,,,,,90,75,,,,,19,,5,,,,,,,,8,,87,,,24,,24,,,,,,,,,,,90,,,,,8,,,69,,,,90,96,,,8,,,,90,,,,19,,5,8,,,61,,,,,,,,,,,,,,,,,,,67,,90,,21,75,88,,,90,,,,90,,,,,,,69,,97,,,,,,67,,,,,87,,,,,,,,,,,,,30,,,45,87,21,,21,,90,61,,90,,,,,,,,,,,,,,,,,,,75,,,,,,,,93,,,97,,,,90,,,,,61,,,,,,,,,,,,,,,8,,,,,,90,,21,,90,,60,,,,,24,,,8,,74,,,5,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,45,,,45,90,,8,,,,61,65,,,,,,,,67,,90,,,,,,,,,,,,,42,,,42,,69,8,,62,,61,,,,8,
user4132494732,51,4,37,78,45,82,28,52,22,29,69,17,77,9,18,72,43,96,29,86,65,84,82,51,52,58,83,61,19,14,57,67,69,45,63,14,99,14,63,87,65,23,95,6,99,76,52,40,69,34,24,59,84,54,49,22,42,29,73,86,98,49,43,35,85,40,94,79,23,85,98,79,,,,,79,65,35,40,52,,,,,,,,,,,,,,,,,,51,65,,65,65,,,,,78,78,4,,,,,,,95,65,,,,,,,51,,82,,,,78,52,,,,,,37,,,,,4,,18,78,,82,,,,,29,,,,,73,,,,,78,,,,,82,,87,65,,,78,78,,,,58,,,,,,,,,,,52,,,,65,,84,,,,,76,85,69,,65,82,,78,,,79,,,,,,,51,,,,,14,,,,,,79,,,78,14,,,,,67,,,,18,51,,,,,,,,,,,,,,78,,82,,,,,,72,,49,,,,,,,,,,,85,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,51,,,,78,,,,,,,,,,78,,,52,6,,,,,,,,,,,,78,,,51,,82,,,,35,,,65,,,,45,78,,65,,,,,78,77,,,,,,6,51,,,,,,,,,82,,,,,,,72,,67,,,,87,,4,,,,,,18,,,,,,,,,,,,,,,,,,40,51,,,,,,69,,87,,78,,76,,,,,18,,,78,79,,,65,,82,,51,,,,,49,,51,,63,,,78,51,51,,,,,73,,,,,,,,,,,,,,82,84,,,,,,,,,,,,,,65,,,14,,43,
user3414348413,95,17,54,72,30,54,96,76,74,94,99,14,58,72,96,55,3,65,11,36,75,32,67,57,81,81,74,96,4,18,10,67,83,70,76,40,47,93,1,68,77,100,82,57,87,51,73,18,,,,17,68,,,,,,,70,,,,,,,,,,,,67,,,,,,18,,,,,,30,,,,95,,17,30,96,,54,,,,68,,,96,,54,1,,96,95,,,,,,,,,,,,,,,,,18,,,,,17,,,,,54,,,,96,,68,,,,96,,,58,,,,,,,95,,,,,,,,,,,,,,,,,,54,,18,,,76,54,,,,,,76,,,,,,87,,,,,,74,,,,,,,,54,,,,54,,,,,54,1,,,,,,,,,,,95,,,,,,,,,96,,,,,,,,54,,,,,,,,,,,,,,77,,,,,,,,,54,,,,,54,54,,,,95,,,1,,,,30,,,,,,,,,,,,,17,,,,,,,,,,,,,,,17,,,,,54,,,76,,,54,,,,,,,17,54,,,,,17,,54,,96,58,,,,70,,74,,,,,16,,,,54,1,17,,,,,,54,,,,95,95,,,,,,,,,,,,,,18,,,,,,96,,,,95,17,,,,76,,96,,96,,96,,,,,,17,,,,,,,67,,,,,,,,,,,,,,,,,54,,1,54,,,54,,,,,,,,,67,,,,,,67,,,,,,54,,,54,76,,,54,,74,,,,,,,,,95,,,,,,,,,,,,,,30,,,,,,95,,,67
user797658291,52,77,27,31,61,27,92,49,65,28,19,89,30,17,60,36,92,71,29,25,59,43,16,7,3,7,47,8,97,47,34,75,54,93,24,52,17,89,19,15,46,11,67,,,,,,,,,,49,,,,,61,,,52,,,,,,,,,,61,,8,,43,49,,24,,,,,,,,,,,61,,61,,,,61,,,,,,,52,,,,,61,,,52,,,,,,52,61,,,,,52,49,,,,,,,,17,,,,61,52,,,,,,52,,,52,15,17,,,,,61,,,,,27,8,54,,,,,,,,49,,,,,,,60,52,,,,,,,61,49,,,61,,,49,,97,,,61,,,,,,36,,,,,,,11,,,,49,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,17,,61,,,,28,,,,,,,,,,17,,,15,,,25,,24,,,,,52,,,,,,,,52,,,52,24,,,,61,,,,77,,36,,34,,,,,,,61,,,,,,,,,,,,,,,,,49,61,60,,,24,61,60,,,61,,,,,,,52,,,,,,,,,,,,,,,52,,,,61,,49,,,,,,,97,49,,,,,,,,,,24,,,,,,61,,,49,52,,52,49,,,,25,,,61,,,,,,49,61,52,,,,,61,61,,,,,,,,,,,61,,,,,,,,,,,,,,,24,,43,,,,61,,34,,77,,,60,52,52,,,,60,,,,52,28,,,89,,,,,29,,3,,,,61,,89,,49,,,61,,,
user2021771505,12,74,87,84,17,55,49,66,69,5,95,41,22,5,95,25,78,27,60,88,17,53,46,5,83,13,60,63,84,39,31,100,87,56,13,45,77,62,3,54,100,58,4,13,83,39,4,78,12,95,49,88,,,,,,,,49,,,12,,,,,,39,,12,,12,,,,12,60,,,,,,,,12,12,4,,,,,,,12,,,,,,,,83,,,,,,,5,,12,,41,,,,95,,,,12,,,,4,,,,95,,,11,,,,55,,,,,95,,,12,,,,,,,49,,,,49,,,,,13,12,,,,,,49,,,,,11,,,,,95,12,,,,,,,,,,,,,22,22,,12,,,12,49,,,,,12,,,,39,,,,12,49,17,,,,,,,,,,,,,,13,,,12,,,,,,,100,,,5,,55,,,,,12,,12,,,,,,,,,,,,,,,,,,,,13,,,22,,,,46,,,,,,,22,,,,17,,,,,,,,,,,,,,,,,,,,,,5,,,,,,49,,,,,,,,,,12,,95,,,55,,,45,,49,,,,,,,,,12,,46,,,,,,,,88,,,,,,,,,,,,12,60,,,,,,12,,,49,,12,,,,12,,,,,,,17,,,,,,83,,,12,,,,,,,,,,,,,,,,,,,,60,,100,,63,,,31,,,,,,,,,,,,12,49,,,,,12,,,,5,,,,39,,,,,,12,,,,,,,49,,,,,,13,5,,,,,,,,,78,4,,,,,,,,,,,12,39,,,,,,
user1191101866,22,52,20,72,60,25,99,69,57,15,95,81,17,17,58,1,84,88,68,43,82,39,52,8,31,82,76,94,85,22,5,50,30,75,65,59,12,69,73,28,22,,,,,,,,,,,,30,,,,,,,72,30,,,,,,,,,,,,,60,,,82,82,,,,,,,,,,,22,,,,,,,30,31,84,72,60,,,,,,22,,82,,,22,,,22,,,,,8,,68,,,72,,,30,,,,,,,68,,,,84,,,12,,31,,12,,,,,,72,,,,,,,,72,,,,,,,22,,,,,,,12,30,22,,22,,,,,,,,,,,,,17,72,,,12,82,,69,,22,,,88,,,,,12,22,,22,,,,,,72,25,76,,,,,,,,31,,,,,,81,,15,,22,,,,,,,,81,,,,,,,,,,,,,,,,30,,72,,,,,,,,,22,,,,,31,,,,,,,,,,,,,,,,,,,,22,,30,,12,72,81,,,,81,,,,31,,,,,,,,,,,,,,,,,22,,,,,,,,,,,76,,30,,,,,,,,,,,22,,72,,,,,72,5,,15,,,,,,,22,,72,,,,,,,17,,,,,,,,,,,,60,,,,,,,,25,22,,,,,,,,,,,,84,,,82,,,,,,12,,,,,,,,,,60,81,,,,,22,,,,,,,,,99,,,,,,,,,,,,,12,,,22,22,,22,82,,,5,,,,,,,30,,,,60,,,,,,,25,,,,,,,,12,,,39,,,,
user3133755939,1,4,91,76,48,26,26,50,33,27,80,56,34,85,44,54,65,70,60,96,7,31,66,56,43,70,8,50,55,28,46,62,16,14,70,49,41,35,93,76,69,40,92,,,26,,,,91,,,,,,,,85,,,,,,,,,,,,65,65,,,85,,26,,85,66,,4,,,,65,44,,,,,,,,85,,,,26,,,,4,,,,91,26,,,,,,,,,,80,,,,,49,60,,91,,85,,,,91,50,,,,8,,65,,,,,,,,,70,70,,,,,,,26,,,26,,,65,,44,,,,,,,,,,,,,,65,,,,,,65,,50,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,91,80,,70,,,92,,,,,,91,,,50,91,1,,,65,34,,,,,,,,,,,60,,,,,,,,85,,,,,,60,,,,,,,65,,,,,,92,,,,,,4,,,,,,31,,,,70,31,,,,,,,,,,,,,,,,,,,,,49,,50,,,,,,,,,,,,,,,85,4,,85,,,,,,34,,26,,,,,91,,,,,66,,,,,91,,,80,,,,,,,,,,,80,91,,4,,,,,,,65,,,,,,,,31,,,,,,,,,,,,,,,,,80,85,,,,65,,,,,31,70,,66,,,,,,,,,,,,,,,,,,,65,,,85,,26,,,49,,,,,,,,,65,65,,85,14,26,,,,85,,,,85,,,,,,,,4,,4,,,,,50,,,,,,,,,,,,,,16,,
user1338706622,36,83,60,27,79,17,54,62,55,31,19,34,48,62,50,40,93,72,66,22,11,19,36,74,89,8,42,26,17,70,95,95,76,64,92,91,47,36,33,68,52,16,14,71,2,2,59,7,33,75,20,0,17,9,31,80,94,35,,2,19,,,,,,,,,55,,93,,,,,83,,,,,55,83,,,,,9,,72,33,,,,,,95,,,,,22,,55,74,,55,,,,,,,,,,,83,,,,,,,,48,83,,31,,17,,40,,2,,,,22,40,17,,22,,,,,,,,,,11,,,62,33,,,,,,,,83,,,62,83,,,,,83,,,,,,,,,,,62,,,,,,,,,83,,,,,,,,62,,,,,93,,,,,,95,40,,,,,62,40,,,33,,,,,,,,,,,,,40,93,,,,,,,,,,55,55,,,,,,,,,19,,,,,,,80,,,,,,,,,54,40,40,,,,,,,,,,55,,,,,40,,,,,,,,,,83,,83,,40,,,,62,,,,,,83,,,,,,,48,40,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,17,,,,,40,55,,,40,55,,,,,33,,,,,,,19,,,,,,,62,,,,,71,,,55,,,,83,,,,,83,,,,,,,,,,,,,,,,94,,,,19,,,27,71,,,,,,,,76,40,55,66,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,55,,,,,,,17,,,,,,62,,,,,,62,35,40,,,,,,,,,,55,,,,,55,,31
user2260284172,21,85,63,83,92,88,23,38,54,30,8,93,96,47,61,1,81,41,7,60,92,67,68,12,47,98,59,20,13,68,13,53,33,57,38,75,26,22,15,68,84,28,63,80,18,84,55,65,8,68,,,,,,,,,,,,,54,,8,,61,,,,,,,,,,54,18,,,8,,85,,,,21,,,,85,80,,,85,,41,,,,,,,,,,96,98,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,54,,96,,63,13,,,,,,,,,,21,13,13,,,,,,8,,,,,,,,41,92,,,13,,,,,,8,8,,,,,,,,75,,,,,84,68,84,,13,96,,,54,,,,,,54,,,68,13,,,93,,68,98,,,,,,,,,,98,,,,,,98,8,54,,,54,,,,,,,,,,85,,54,,,,,,,55,,,,,,8,85,,,,,,68,,,,,,92,84,,,,,,,8,,,,,,28,,,,,,,,,,,,,,,,85,,85,,,,,18,,,,,8,85,,,,,,85,,84,88,,86,8,53,,,,,,,96,8,,96,13,,68,,,,,,,,,,,,,,,,13,,,,,,,,,96,,,,93,65,,,,,,,,98,,,,,,,85,8,,,,,,,,,,,85,,,,,,,,,,,,,,54,,15,,,8,,,,,,,,,,,,,,,,,,96,18,,8,,,,,,61,,,,,15,,41,,,41,,98,,,84,,,,8,,,28,,,21,,8,,,75,,,,,,,,,,,,,21
user1026727876,55,74,43,2,30,55,7,77,23,39,48,36,66,57,67,19,52,79,91,50,70,89,89,55,10,45,86,14,2,77,76,47,30,3,63,97,11,95,,,2,2,43,43,7,,,,,,43,,,,,,43,,,2,,,,,,,,,,43,,,45,,,,,,,43,,,48,,,3,45,2,,,,2,,,,,2,,,,,,,,,,,,2,43,,,,,,,,,,2,,14,,,,,,43,,,,,,,89,,,,52,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,7,43,,2,,,,3,,43,,43,,,,,,,2,,2,,,,,,,43,,,,2,,,,,,,,,43,,,,,,,,,,,,,43,43,2,,,48,,,,43,,43,,,,43,,,,,,,,43,,,,,45,43,,,2,,,,,3,,,2,,,3,,,,,,,,,,,2,,43,,7,,,,,19,,,,,2,,3,,,,,,,,,,55,,,45,36,,,,,,,,,,,,,,,,,,,,89,,,,,,86,,43,,,,,,,,,43,,,,7,,45,,,43,,43,43,,,,,,2,,55,,,,52,,,,77,,,23,,,,43,,,43,,45,,,,,,,,43,,2,,,,,,,,,,,2,,,,,,,2,,,,3,,,,,,,,,3,,,,,,,57,63,43,,,,,2,,,,,,,2,,,,,,,,,,,,,,47,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,43,43,
user2158617338,84,1,27,48,69,56,83,32,82,86,16,91,57,71,33,63,9,35,17,51,41,90,1,49,14,30,0,63,78,25,93,49,,,1,,,,,,,,49,,84,,,,90,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,35,,,1,,,,,,1,,1,,,1,84,,,,,,32,83,,41,,,,,1,84,,,,,,,33,,,,,,,,83,82,35,,,,,,,,,,,,,,,84,35,33,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,33,,,14,83,,,84,,84,,,83,,,,,,1,,84,,,,,,,,,35,,,84,,1,,,,,35,,83,,,,,,,,,,27,,33,,,,,,83,,,9,,,,,49,,,,,84,,83,,,,,,,83,,,35,,,,,,,,,,16,35,,,,,83,1,,49,,,,,,,,,1,,,49,,48,,,,,,,1,,,,,,,,,41,,,63,,,,,,,,,,1,,,,,,,,,,33,83,1,,1,,,,,,,49,,,,1,,,,,,,,,,,,,,,,14,,49,,1,,,84,,48,1,,83,,,,,,,,,,,,,,,,,35,,,1,,,,,49,,,35,,33,,,,,,,,,,,,,,,,,,90,,,,,49,,,,,,,,,,,,,,,,,,,84,,63,,,,,,,,1,,,,,1,,56,,,,,83,35,,1,,,,,,,1,63,63,,,83,,,55,,,,,,,
user2923521738,15,90,77,5,88,56,10,69,75,51,75,75,3,31,6,69,66,87,89,32,8,21,33,95,58,22,52,39,77,37,3,81,73,77,44,88,77,16,20,5,62,27,91,33,99,77,70,23,73,29,51,66,14,98,49,60,76,59,11,42,67,14,15,,88,73,91,,,,,,,87,,,,,,,51,,,,42,,,,76,,,,,15,,,,,88,,,15,,,,,,,,,,,90,,91,,,15,,,88,23,,,,,,,,,,,,,,,,,,88,15,,,,42,,,,15,5,,,15,,29,,,91,,15,,15,,,33,,,,51,15,,,,6,,,90,,,89,69,,,,,59,88,,,91,,,5,,23,39,15,,,,,,,,,90,,,15,15,,,15,,,,,,,,,,,15,,,,,,8,,,33,,,,,,,,91,15,,,,,,,,,98,,,15,,,,,,,88,,,,,,,,,,,21,90,,,,,,,,77,,,60,,,,23,,,,,,75,69,,,,,33,31,51,15,,,,42,,,,60,,,,15,,,87,,73,,,,,,,,,,,,,,62,,,,,,,,,15,,,,,,,,51,,,15,15,15,,,,,,,51,,,,,,,,,15,,,,,,,33,,,,88,,,,15,,,,,,,88,,89,,15,,,,,33,5,88,,,,75,,,,31,,,,,75,,,,,,,,,15,,88,,66,,,,15,,,,15,,,,,,,88,,,,,,,,75,,,,,,,,,,15,,,,,,,,,,88,56,3,,77,,,29,59,15,,,,,,51,,,,,87,,,,,15,
user2250005848,28,37,35,26,27,73,64,60,57,56,40,43,98,28,73,5,75,20,61,97,81,17,6,14,88,38,27,43,58,96,89,84,59,86,45,77,40,1,53,10,0,39,96,29,30,46,77,23,11,34,2,93,80,34,57,76,62,49,45,47,21,84,,,,,,,53,,26,,,,,35,26,,,,,,,,,,,,,,,27,,,26,35,28,,,40,35,,,35,,,40,93,,27,,,34,,,,,,,,,,,,,,84,,,37,,34,,,,,,,,59,,37,,,,,,,,,,,,21,,,,,46,,,,,,,,,,,35,,,,,34,,,,,,14,,,,,35,,,,40,,,,,,,,45,40,,,,,,,35,,,28,,,,,,,76,35,,97,,,,,46,,,,,,40,,,,,35,,,,,38,,,,,,,35,,35,,,,37,28,,,,,,,40,,,,,36,,,62,,,93,84,,,,,,,,35,,35,35,43,,,,14,,,,38,,,40,35,,,,,,,,,,,,62,35,88,,,,,,35,,,,,,,,,,,37,26,,35,,,,,,,,,,,,62,,,,,,,,,,,,35,,,,35,,,,,,40,,88,,77,35,,,40,,,58,35,77,40,,,,11,,,,37,,,,35,35,,,,,11,,,,,,,,,,,14,10,,10,,,,,73,,,,,,,,37,,,,,35,,,,,,,,,,,,,88,,,35,,,,35,,40,28,35,,,,,,,,,,,,37,,,,,,,,,40,,,,,,,,37,,61,,17,,,,45,,,,,35,,,,,
user4170765675,64,98,1,76,69,38,86,65,34,68,19,71,13,0,29,10,73,79,26,81,18,98,39,55,6,68,40,82,24,69,22,49,17,68,100,15,99,63,46,51,84,5,38,74,3,76,5,34,70,25,,13,,,98,64,,,65,,5,,,,98,,,,,,,6,,,,,,,,,,,,65,,,98,,,,,,,,68,,,,,,,,65,,,65,,,,,,,6,,,,,,,17,,81,,64,,,,,,,,29,,,,,98,,99,,,39,,,,81,,,,98,,,,,,,,,,,,,,,,,17,,,,,,,65,,,26,,,,,,,,,,55,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,70,,,,,,,98,,99,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,70,98,,,79,,17,,,,38,,,,,,,,,98,,,,,,,,,,,,,,,,98,,,,5,,46,,,,,,,,,,,,,,,,,,26,,,98,,,,10,,,,,,6,,,,,,,,,,,,81,,,,,,,,,98,98,,17,17,,,,,,65,98,,,,,,17,,,,,,,,,98,,,,,98,6,,,,6,,98,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,17,,,6,,,,,,,,,65,,,,,,,,,65,,,,,,,98,,,,,,,,6,98,,,,,,68,,,17,99,98,,,98,98,,,,,,,34,,,,98,,,,38,,,6,98,,,,,,17,
user2085400584,76,12,80,50,11,25,47,92,43,7,77,78,43,30,30,23,69,31,90,63,19,21,14,79,98,5,33,13,77,6,41,71,59,35,98,80,69,50,15,56,47,67,76,84,50,67,82,61,74,79,48,82,44,60,1,27,49,57,96,86,68,40,37,0,,12,,,,,12,,,,,,,,,,,,,,98,,,,,,,,14,78,15,78,80,,,,50,14,,,30,,,,76,98,6,,,23,,,78,,,,,,14,,,78,,,,,,,,,,76,,,77,,,,,,,,40,37,,,,,67,,,,,,19,30,,79,,,,13,,,,96,,,,77,96,,,,,6,,,,,86,,,,14,,,98,23,,,,63,23,,76,,,,,,,13,,80,23,14,,,,,,,,12,,35,,,,76,,7,98,,7,,,80,,,,,,,,,78,12,,98,,,,,,78,,,76,76,,,,,,12,,,,77,,,,,78,,,,,12,,,,,,12,,,,,,12,,14,13,23,,,,,,,,,98,,78,,,,77,,,13,,,,80,77,,,,,,,,86,,,,77,,,,,37,,,25,,12,,14,,12,,50,98,,,48,,,7,12,,,,12,,13,,76,,,25,,,,,12,,82,,,,,86,,,25,,,,,,,,78,,,,,,,,6,,15,,,,,,,,,14,,,,78,,,,,,50,,,,27,79,,,,,,,,,,,,,96,,,,,,,,,,6,19,,,78,19,,,23,,,,78,,,50,,25,,,67,35,,37,,,78,69,,,,,,,,,,,,,,23,,,,98,63,,,,,,,,86,50,14,77,,
user1054225210,12,59,8,70,26,36,45,8,37,22,91,25,5,75,20,27,55,73,25,78,48,49,96,12,66,20,71,48,86,88,57,100,16,38,37,50,23,24,22,69,66,95,54,61,20,45,60,64,77,18,72,29,43,47,32,,,59,,,,8,,,,,55,,,,,,,95,,8,,,,,,8,8,,,,48,,,,,,,,,,,59,,8,,,8,8,,,,,,,,,,38,,,,,,,,,,,,,20,,,,,8,,,,,,22,,66,,25,,8,,,,26,,,,,,,,,,,,8,59,59,,8,,,,,,32,,8,,8,,59,,,,,,,59,,,,59,,8,,18,,8,8,,,,8,59,,,18,,,,,,,,,,,,32,18,,,,,8,,,,8,,,,,,,8,,,,59,,20,38,,,,5,,8,78,,,,59,,,8,25,,,22,,8,,,,,,8,59,,,,,,,,8,,,,,,,,,,,,86,,,,,,,,,,,8,59,59,59,8,,,,,,,,,66,,,,,,,,,,12,,,,,,,,8,,,,,,25,,8,,,,,,,,,66,60,,,,37,,,8,,,,,,,,26,,18,,,,8,,,,25,,8,,,,,,,60,,59,,,,,95,,,,,38,,,,,,,37,,,,,,,,,,,8,,,,,,,,,,78,,,49,,,,,,55,,,12,,,,,,,57,,,8,,,,,,,,,,,,,,,,8,,8,8,,,,,,,,,,27,,95,,,37,8,32,,,,,,,,,,8,,,49,,38,55,,,,,,,96
user3696291505,42,64,80,96,20,38,76,94,33,50,68,82,15,34,93,73,26,78,13,61,50,74,44,27,75,77,31,45,22,92,7,18,37,66,56,73,7,15,42,74,32,0,20,51,35,41,37,67,32,5,,,,,33,,,,,,64,,,,64,,,,,,,,,,,,45,,,33,56,,32,,20,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,13,42,42,,,,64,,,,,,42,,,,,42,,,,41,15,,,,,64,,,61,,,,,,41,64,,,,,,42,,,,,,,,,,,,,66,,22,,,,,,,,74,,15,,,,,44,,,,,,,,,,74,,,15,,,20,,,,34,,,,,,,,,,,,,64,,,,,13,,,,,,,,64,,,,,,,,42,13,,34,,,64,,,,,,,,50,,,,,,,,,64,33,,,64,,,34,,,,64,20,15,34,,45,,,,,,64,42,5,,,,,61,,,,,,64,,,,,18,,51,,,,,,,,,,,,,66,,20,,51,,,,,,64,,,,,,,42,,42,,,,,,,50,,,64,,20,,,,33,,,,,61,33,,,,,,,74,64,64,,64,64,,,,,,,33,76,,41,42,,,,42,,,42,,,,15,,,,,,,64,,76,33,,,,,,,13,,,,,,,,,,,,,,,,,,,,74,,,20,,,,18,,,,,42,,,,,44,,,,64,,,,,,,,,,,,42,,37,,64,,,,,42,,,,,,,,,,,,,,,,,,,,76,,66,
